Project Name,Package Name,Type Name,MethodName,LOC,CC,PC
finetuned_correct2,org.apache.flink.table.types,LogicalTypesTest,UnresolvedUserDefinedType,3,1,1
finetuned_correct2,org.apache.flink.table.types,LogicalTypesTest,resolve,3,1,1
finetuned_correct2,org.apache.flink.table.types,LogicalTypesTest,assertEquals,0,1,0
finetuned_correct2,org.apache.flink.table.types,UnresolvedUserDefinedType,UnresolvedUserDefinedType,3,1,1
finetuned_correct2,org.apache.flink.table.types,UnresolvedUserDefinedType,resolve,3,1,1
finetuned_correct2,org.apache.flink.table.types,inside,assertEquals,0,1,0
finetuned_correct2,org.apache.flink.table.types,to,assertEquals,0,1,0
finetuned_correct2,org.apache.flink.table.types,to,assertEquals,0,1,0
finetuned_correct2,org.apache.flink.table.types,to,assertEquals,0,1,0
finetuned_correct2,org.apache.flink.table.types.logical,StructuredType,StructuredAttribute,5,1,3
finetuned_correct2,org.apache.flink.table.types.logical,StructuredType,StructuredAttribute,3,1,2
finetuned_correct2,org.apache.flink.table.types.logical,StructuredType,getName,3,1,0
finetuned_correct2,org.apache.flink.table.types.logical,StructuredType,getType,3,1,0
finetuned_correct2,org.apache.flink.table.types.logical,StructuredType,getDescription,3,1,0
finetuned_correct2,org.apache.flink.table.types.logical,StructuredType,copy,3,1,0
finetuned_correct2,org.apache.flink.table.types.logical,StructuredType,equals,10,3,1
finetuned_correct2,org.apache.flink.table.types.logical,StructuredType,hashCode,3,1,0
finetuned_correct2,org.apache.flink.table.types.logical,StructuredType,StructuredComparision,4,1,2
finetuned_correct2,org.apache.flink.table.types.logical,StructuredType,isEquality,3,1,0
finetuned_correct2,org.apache.flink.table.types.logical,StructuredType,isComparison,3,1,0
finetuned_correct2,org.apache.flink.table.types.logical,StructuredType,Builder,4,1,1
finetuned_correct2,org.apache.flink.table.types.logical,StructuredType,Builder,4,1,1
finetuned_correct2,org.apache.flink.table.types.logical,StructuredType,Builder,4,1,2
finetuned_correct2,org.apache.flink.table.types.logical,StructuredType,attributes,4,1,1
finetuned_correct2,org.apache.flink.table.types.logical,StructuredType,setNullable,4,1,1
finetuned_correct2,org.apache.flink.table.types.logical,StructuredType,description,4,1,1
finetuned_correct2,org.apache.flink.table.types.logical,StructuredType,setFinal,4,1,1
finetuned_correct2,org.apache.flink.table.types.logical,StructuredType,setInstantiable,4,1,1
finetuned_correct2,org.apache.flink.table.types.logical,StructuredType,comparision,4,1,1
finetuned_correct2,org.apache.flink.table.types.logical,StructuredType,superType,4,1,1
finetuned_correct2,org.apache.flink.table.types.logical,StructuredType,build,3,1,0
finetuned_correct2,org.apache.flink.table.types.logical,StructuredType,StructuredType,8,1,9
finetuned_correct2,org.apache.flink.table.types.logical,StructuredType,newBuilder,3,1,1
finetuned_correct2,org.apache.flink.table.types.logical,StructuredType,newBuilder,3,1,2
finetuned_correct2,org.apache.flink.table.types.logical,StructuredType,newBuilder,3,1,1
finetuned_correct2,org.apache.flink.table.types.logical,StructuredType,getAttributes,3,1,0
finetuned_correct2,org.apache.flink.table.types.logical,StructuredType,isInstantiable,3,1,0
finetuned_correct2,org.apache.flink.table.types.logical,StructuredType,getComparision,3,1,0
finetuned_correct2,org.apache.flink.table.types.logical,StructuredType,getSuperType,3,1,0
finetuned_correct2,org.apache.flink.table.types.logical,StructuredAttribute,StructuredAttribute,5,1,3
finetuned_correct2,org.apache.flink.table.types.logical,StructuredAttribute,StructuredAttribute,3,1,2
finetuned_correct2,org.apache.flink.table.types.logical,StructuredAttribute,getName,3,1,0
finetuned_correct2,org.apache.flink.table.types.logical,StructuredAttribute,getType,3,1,0
finetuned_correct2,org.apache.flink.table.types.logical,StructuredAttribute,getDescription,3,1,0
finetuned_correct2,org.apache.flink.table.types.logical,StructuredAttribute,copy,3,1,0
finetuned_correct2,org.apache.flink.table.types.logical,StructuredAttribute,equals,10,3,1
finetuned_correct2,org.apache.flink.table.types.logical,StructuredAttribute,hashCode,3,1,0
finetuned_correct2,org.apache.flink.table.types.logical,Builder,Builder,4,1,1
finetuned_correct2,org.apache.flink.table.types.logical,Builder,Builder,4,1,1
finetuned_correct2,org.apache.flink.table.types.logical,Builder,Builder,4,1,2
finetuned_correct2,org.apache.flink.table.types.logical,Builder,attributes,4,1,1
finetuned_correct2,org.apache.flink.table.types.logical,Builder,setNullable,4,1,1
finetuned_correct2,org.apache.flink.table.types.logical,Builder,description,4,1,1
finetuned_correct2,org.apache.flink.table.types.logical,Builder,setFinal,4,1,1
finetuned_correct2,org.apache.flink.table.types.logical,Builder,setInstantiable,4,1,1
finetuned_correct2,org.apache.flink.table.types.logical,Builder,comparision,4,1,1
finetuned_correct2,org.apache.flink.table.types.logical,Builder,superType,4,1,1
finetuned_correct2,org.apache.flink.table.types.logical,Builder,build,3,1,0
finetuned_correct2,org.apache.flink.table.types.logical,LogicalTypeVisitor,visit,0,1,1
finetuned_correct2,org.apache.flink.table.types.logical,LogicalTypeVisitor,visit,0,1,1
finetuned_correct2,org.apache.flink.table.types.logical,LogicalTypeVisitor,visit,0,1,1
finetuned_correct2,org.apache.flink.table.types.logical,LogicalTypeVisitor,visit,0,1,1
finetuned_correct2,org.apache.flink.table.types.logical,BaseLogicalTypeVisitorImpl,visit,2,1,1
finetuned_correct2,org.apache.flink.table.types.logical,BaseLogicalTypeVisitorImpl,visit,2,1,1
finetuned_correct2,org.apache.flink.table.types.logical,BaseLogicalTypeVisitorImpl,visit,2,1,1
finetuned_correct2,org.apache.flink.table.types.logical,BaseLogicalTypeVisitorImpl,visit,2,1,1
finetuned_correct2,org.apache.flink.table.types.logical,BaseLogicalTypeVisitorImpl,visit,2,1,1
finetuned_correct2,org.apache.flink.table.types.logical,BaseLogicalTypeVisitorImpl,visit,2,1,1
finetuned_correct2,org.apache.flink.table.types.logical,BaseLogicalTypeVisitorImpl,visit,2,1,1
finetuned_correct2,org.apache.flink.table.types.logical,NumberTypeVisitorImpl,visit,2,1,1
finetuned_correct2,org.apache.flink.table.types.logical,NumberTypeVisitorImpl,visit,2,1,1
finetuned_correct2,org.apache.flink.table.types.logical,NumberTypeVisitorImpl,visit,2,1,1
finetuned_correct2,org.apache.flink.table.types.logical,NumberTypeVisitorImpl,visit,2,1,1
finetuned_correct2,org.apache.flink.table.types.logical,NumberTypeVisitorImpl,visit,2,1,1
finetuned_correct2,org.apache.flink.table.types.logical,NumberTypeVisitorImpl,visit,2,1,1
finetuned_correct2,org.apache.flink.table.types.logical,PrimitiveLogicalTypeVisitorImpl,visit,2,1,1
finetuned_correct2,org.apache.flink.table.types.logical,PrimitiveLogicalTypeVisitorImpl,visit,2,1,1
finetuned_correct2,org.apache.flink.table.types.logical,PrimitiveLogicalTypeVisitorImpl,visit,2,1,1
finetuned_correct2,org.apache.flink.table.types.logical,PrimitiveLogicalTypeVisitorImpl,visit,2,1,1
finetuned_correct2,org.apache.flink.table.types.logical,PrimitiveLogicalTypeVisitorImpl,visit,0,1,1
finetuned_correct2,org.apache.flink.table.types.logical,PrimitiveLogicalTypeVisitorImpl,visit,0,1,1
finetuned_correct2,org.apache.flink.table.types.logical,to,visit,0,1,1
finetuned_correct2,org.apache.jmeter.protocol.http.control.gui,AccessLogSamplerGui,AccessLogSamplerGui,3,1,0
finetuned_correct2,org.apache.jmeter.protocol.http.control.gui,AccessLogSamplerGui,getStaticLabel,3,1,0
finetuned_correct2,org.apache.jmeter.protocol.http.control.gui,AccessLogSamplerGui,createTestElement,11,1,0
finetuned_correct2,org.apache.jmeter.protocol.http.control.gui,AccessLogSamplerGui,modifyTestElement,9,1,1
finetuned_correct2,org.apache.jmeter.protocol.http.control.gui,AccessLogSamplerGui,init,25,1,0
finetuned_correct2,org.apache.jmeter.protocol.http.control.gui,AccessLogSamplerGui,stateChanged,8,3,1
finetuned_correct2,org.apache.jmeter.protocol.http.control.gui,AccessLogSamplerGui,configure,10,2,1
finetuned_correct2,org.apache.jmeter.protocol.http.control.gui,AccessLogSamplerGui,Font,0,1,0
finetuned_correct2,org.apache.catalina.connector,Connector,Connector,3,1,0
finetuned_correct2,org.apache.catalina.connector,Connector,Connector,32,6,1
finetuned_correct2,org.apache.catalina.connector,TestSendFile,testSendFile,30,5,0
finetuned_correct2,org.apache.catalina.connector,TestSendFile,generateFile,14,2,3
finetuned_correct2,org.apache.catalina.connector,TestSendFile,WritingServlet,3,1,1
finetuned_correct2,org.apache.catalina.connector,TestSendFile,doGet,23,3,2
finetuned_correct2,org.apache.catalina.connector,WritingServlet,WritingServlet,3,1,1
finetuned_correct2,org.apache.catalina.connector,WritingServlet,doGet,23,3,2
finetuned_correct2,org.apache.catalina.connector,ResponseRecorder,close,5,2,0
finetuned_correct2,org.apache.catalina.connector,ResponseRecorder,status,3,1,0
finetuned_correct2,org.apache.catalina.connector,ResponseRecorder,contentLength,6,2,0
finetuned_correct2,org.apache.catalina.connector,ResponseRecorder,length,6,2,0
finetuned_correct2,org.apache.catalina.connector,ResponseRecorder,buffer,3,1,0
finetuned_correct2,org.apache.catalina.connector,ResponseRecorder,setStatus,3,1,1
finetuned_correct2,org.apache.catalina.connector,ResponseRecorder,setContentLength,3,1,1
finetuned_correct2,org.apache.catalina.connector,ResponseRecorder,append,3,1,1
finetuned_correct2,org.apache.catalina.connector,ResponseRecorder,append,11,3,3
finetuned_correct2,org.apache.catalina.connector,CoyoteAdapter,CoyoteAdapter,4,1,1
finetuned_correct2,org.apache.catalina.connector,CoyoteAdapter,asyncDispatch,72,17,3
finetuned_correct2,org.apache.catalina.connector,CoyoteAdapter,service,2,1,2
finetuned_correct2,org.apache.catalina.connector,TestRequest,doPost,9,2,2
finetuned_correct2,org.apache.catalina.connector,TestRequest,isResponseBodyOK,12,4,0
finetuned_correct2,org.apache.catalina.connector,TestRequest,connect,5,1,0
finetuned_correct2,org.apache.catalina.connector,TestRequest,processRequest,6,1,0
finetuned_correct2,org.apache.catalina.connector,TestRequest,sendRequest,2,1,0
finetuned_correct2,org.apache.catalina.connector,TestRequest,readResponseStatusLine,2,1,0
finetuned_correct2,org.apache.catalina.connector,TestRequest,readResponseHeaders,2,1,0
finetuned_correct2,org.apache.catalina.connector,TestRequest,readResponseBody,2,1,0
finetuned_correct2,org.apache.catalina.connector,TestRequest,testBug37794,10,1,0
finetuned_correct2,org.apache.catalina.connector,TestRequest,testEdgeCases,7,1,2
finetuned_correct2,org.apache.catalina.connector,TestRequest,testContentLength,4,1,2
finetuned_correct2,org.apache.catalina.connector,TestRequest,testBug37794,0,1,0
finetuned_correct2,org.apache.catalina.connector,Bug37794Servlet,doPost,9,2,2
finetuned_correct2,org.apache.catalina.connector,Bug37794Client,isResponseBodyOK,12,4,0
finetuned_correct2,org.apache.catalina.connector,SimpleHttpClient,connect,5,1,0
finetuned_correct2,org.apache.catalina.connector,SimpleHttpClient,processRequest,6,1,0
finetuned_correct2,org.apache.catalina.connector,SimpleHttpClient,sendRequest,2,1,0
finetuned_correct2,org.apache.catalina.connector,SimpleHttpClient,readResponseStatusLine,2,1,0
finetuned_correct2,org.apache.catalina.connector,SimpleHttpClient,readResponseHeaders,2,1,0
finetuned_correct2,org.apache.catalina.connector,SimpleHttpClient,readResponseBody,2,1,0
finetuned_correct2,org.apache.catalina.connector,TestSendFile,testSendFile,32,5,0
finetuned_correct2,org.apache.catalina.connector,TestSendFile,generateFile,17,2,3
finetuned_correct2,org.apache.catalina.connector,TestSendFile,WritingServlet,3,1,1
finetuned_correct2,org.apache.catalina.connector,TestSendFile,doGet,27,4,2
finetuned_correct2,org.apache.catalina.connector,TestSendFile,testBug60409,19,2,0
finetuned_correct2,org.apache.catalina.connector,TestSendFile,Bug60409Servlet,3,1,1
finetuned_correct2,org.apache.catalina.connector,TestSendFile,doGet,25,3,2
finetuned_correct2,org.apache.catalina.connector,TestSendFile,RequestExecutor,5,1,3
finetuned_correct2,org.apache.catalina.connector,TestSendFile,run,15,1,0
finetuned_correct2,org.apache.catalina.connector,WritingServlet,WritingServlet,3,1,1
finetuned_correct2,org.apache.catalina.connector,WritingServlet,doGet,27,4,2
finetuned_correct2,org.apache.catalina.connector,Bug60409Servlet,Bug60409Servlet,3,1,1
finetuned_correct2,org.apache.catalina.connector,Bug60409Servlet,doGet,25,3,2
finetuned_correct2,org.apache.catalina.connector,RequestExecutor,RequestExecutor,5,1,3
finetuned_correct2,org.apache.catalina.connector,RequestExecutor,run,15,1,0
finetuned_correct2,org.apache.catalina.storeconfig,ConnectorStoreAppender,printAttributes,35,9,5
finetuned_correct2,org.apache.catalina.storeconfig,ConnectorStoreAppender,getPropertyKeys,58,18,1
finetuned_correct2,org.apache.catalina.storeconfig,ConnectorStoreAppender,storeConnectorAttribtues,5,2,4
finetuned_correct2,org.apache.catalina.storeconfig,ConnectorStoreAppender,printOpenTag,6,1,4
finetuned_correct2,org.apache.catalina.storeconfig,ConnectorStoreAppender,printTag,6,1,4
finetuned_correct2,org.apache.catalina.storeconfig,ConnectorStoreAppender,printValue,7,2,4
finetuned_correct2,org.apache.catalina.storeconfig,ConnectorStoreAppender,isPrintValue,12,3,4
finetuned_correct2,org.apache.catalina.storeconfig,ConnectorStoreAppender,getCatalinaBase,9,1,0
finetuned_correct2,org.apache.catalina.storeconfig,ConnectorStoreAppender,getJkHomeBase,12,2,2
finetuned_correct2,org.apache.cassandra.db.commitlog,CommitLog,getInstance,3,1,0
finetuned_correct2,org.apache.cassandra.db.commitlog,CommitLog,CommitLog,32,3,0
finetuned_correct2,org.apache.cassandra.db.commitlog,CommitLog,run,20,2,0
finetuned_correct2,org.apache.cassandra.db.commitlog,CommitLog,call,4,1,0
finetuned_correct2,org.apache.cassandra.db.commitlog,CommitLog,recover,16,2,0
finetuned_correct2,org.apache.cassandra.db.commitlog,CommitLog,accept,3,1,2
finetuned_correct2,org.apache.cassandra.db.commitlog,CommitLog,recover,2,1,1
finetuned_correct2,(default package),DefaultMQProducer,DefaultMQProducer,2,1,0
finetuned_correct2,(default package),DefaultMQProducer,DefaultMQProducer,3,1,1
finetuned_correct2,(default package),DefaultMQProducer,start,3,1,0
finetuned_correct2,(default package),DefaultMQProducer,shutdown,3,1,0
finetuned_correct2,(default package),DefaultMQProducer,fetchPublishMessageQueues,3,1,1
finetuned_correct2,(default package),DefaultMQProducer,send,3,1,1
finetuned_correct2,(default package),DefaultMQProducer,send,3,1,2
finetuned_correct2,(default package),DefaultMQProducer,sendOneway,3,1,1
finetuned_correct2,(default package),DefaultMQProducer,send,3,1,2
finetuned_correct2,(default package),DefaultMQProducer,send,3,1,3
finetuned_correct2,(default package),DefaultMQProducer,sendOneway,3,1,2
finetuned_correct2,(default package),DefaultMQProducer,send,3,1,3
finetuned_correct2,(default package),DefaultMQProducer,send,3,1,4
finetuned_correct2,(default package),DefaultMQProducer,sendOneway,3,1,3
finetuned_correct2,(default package),DefaultMQProducer,sendMessageInTransaction,3,1,3
finetuned_correct2,(default package),DefaultMQProducer,createTopic,3,1,3
finetuned_correct2,(default package),DefaultMQProducer,searchOffset,3,1,2
finetuned_correct2,(default package),DefaultMQProducer,maxOffset,3,1,1
finetuned_correct2,(default package),DefaultMQProducer,minOffset,3,1,1
finetuned_correct2,(default package),DefaultMQProducer,earliestMsgStoreTime,3,1,1
finetuned_correct2,(default package),DefaultMQProducer,viewMessage,3,1,1
finetuned_correct2,(default package),DefaultMQProducer,queryMessage,2,1,5
finetuned_correct2,(default package),PullAPIWrapper,PullAPIWrapper,7,1,3
finetuned_correct2,(default package),PullAPIWrapper,updatePullFromWhichNode,9,2,2
finetuned_correct2,(default package),PullAPIWrapper,randomNum,8,3,0
finetuned_correct2,(default package),PullAPIWrapper,computPullFromWhichFilterServer,11,3,2
finetuned_correct2,(default package),PullAPIWrapper,processPullResult,44,10,3
finetuned_correct2,(default package),PullAPIWrapper,recalculatePullFromWhichNode,10,3,1
finetuned_correct2,(default package),PullAPIWrapper,isConnectBrokerByUser,3,1,0
finetuned_correct2,(default package),PullAPIWrapper,setConnectBrokerByUser,4,1,1
finetuned_correct2,(default package),DefaultMQPullConsumer,DefaultMQPullConsumer,3,1,0
finetuned_correct2,(default package),DefaultMQPullConsumer,DefaultMQPullConsumer,4,1,1
finetuned_correct2,(default package),DefaultMQPullConsumer,createTopic,3,1,3
finetuned_correct2,(default package),DefaultMQPullConsumer,searchOffset,3,1,2
finetuned_correct2,(default package),DefaultMQPullConsumer,maxOffset,3,1,1
finetuned_correct2,(default package),DefaultMQPullConsumer,minOffset,3,1,1
finetuned_correct2,(default package),DefaultMQPullConsumer,earliestMsgStoreTime,3,1,1
finetuned_correct2,(default package),DefaultMQPullConsumer,viewMessage,3,1,1
finetuned_correct2,(default package),DefaultMQPullConsumer,queryMessage,3,1,5
finetuned_correct2,(default package),DefaultMQPullConsumer,getAllocateMessageQueueStrategy,3,1,0
finetuned_correct2,(default package),DefaultMQPullConsumer,setAllocateMessageQueueStrategy,3,1,1
finetuned_correct2,(default package),DefaultMQPullConsumer,getConsumerGroup,3,1,0
finetuned_correct2,(default package),DefaultMQPullConsumer,setConsumerGroup,3,1,1
finetuned_correct2,(default package),DefaultMQPullConsumer,getConsumerPullTimeoutMillis,3,1,0
finetuned_correct2,(default package),DefaultMQPullConsumer,setConsumerPullTimeoutMillis,3,1,1
finetuned_correct2,(default package),DefaultMQPullConsumer,getConsumerTimeoutMillisWhenSuspend,3,1,0
finetuned_correct2,(default package),DefaultMQPullConsumer,setConsumerTimeoutMillisWhenSuspend,3,1,1
finetuned_correct2,(default package),DefaultMQPullConsumer,getMessageModel,3,1,0
finetuned_correct2,(default package),DefaultMQPullConsumer,setMessageModel,3,1,1
finetuned_correct2,(default package),DefaultMQPullConsumer,getMessageQueueListener,3,1,0
finetuned_correct2,(default package),DefaultMQPullConsumer,setMessageQueueListener,3,1,1
finetuned_correct2,(default package),DefaultMQPullConsumer,getOffsetStore,3,1,0
finetuned_correct2,(default package),DefaultMQPullConsumer,setOffsetStore,3,1,1
finetuned_correct2,(default package),DefaultMQPullConsumer,getRegisterTopics,3,1,0
finetuned_correct2,(default package),DefaultMQPullConsumer,setRegisterTopics,3,1,1
finetuned_correct2,(default package),DefaultMQPullConsumer,sendMessageBack,3,1,2
finetuned_correct2,(default package),DefaultMQPullConsumer,fetchSubscribeMessageQueues,3,1,1
finetuned_correct2,(default package),DefaultMQPullConsumer,start,2,1,0
finetuned_correct2,(default package),AxisGraph,AxisGraph,2,1,0
finetuned_correct2,(default package),AxisGraph,AxisGraph,3,1,1
finetuned_correct2,(default package),AxisGraph,AxisGraph,3,1,2
finetuned_correct2,(default package),AxisGraph,setData,3,1,1
finetuned_correct2,(default package),AxisGraph,setTitle,3,1,1
finetuned_correct2,(default package),AxisGraph,setMaxLength,3,1,1
finetuned_correct2,(default package),AxisGraph,setXAxisTitle,3,1,1
finetuned_correct2,(default package),AxisGraph,setYAxisTitle,3,1,1
finetuned_correct2,(default package),AxisGraph,setXAxisLabels,3,1,1
finetuned_correct2,(default package),AxisGraph,setYAxisLabels,3,1,1
finetuned_correct2,(default package),AxisGraph,setLegendLabels,3,1,1
finetuned_correct2,(default package),AxisGraph,setWidth,3,1,1
finetuned_correct2,(default package),AxisGraph,setHeight,3,1,1
finetuned_correct2,(default package),AxisGraph,setMaxYAxisScale,3,1,1
finetuned_correct2,(default package),AxisGraph,setColor,3,1,1
finetuned_correct2,(default package),AxisGraph,setForeColor,3,1,1
finetuned_correct2,(default package),AxisGraph,setTitleFont,3,1,1
finetuned_correct2,(default package),AxisGraph,setLegendFont,3,1,1
finetuned_correct2,(default package),AxisGraph,setValueFont,3,1,1
finetuned_correct2,(default package),AxisGraph,setValueOrientation,3,1,1
finetuned_correct2,(default package),AxisGraph,setShowGrouping,3,1,1
finetuned_correct2,(default package),AxisGraph,setOutlinesBarFlag,3,1,1
finetuned_correct2,(default package),AxisGraph,setLegendPlacement,3,1,1
finetuned_correct2,(default package),AxisGraph,paintComponent,5,2,1
finetuned_correct2,(default package),AxisGraph,findMax,11,4,1
finetuned_correct2,(default package),AxisGraph,squeeze,6,2,2
finetuned_correct2,(default package),AxisGraph,drawSample,65,10,11
finetuned_correct2,(default package),AxisGraph,floor,0,1,0
finetuned_correct2,(default package),DefaultApplicationDeployer,DefaultApplicationDeployer,14,2,1
finetuned_correct2,(default package),DefaultApplicationDeployer,get,8,2,1
finetuned_correct2,(default package),DefaultApplicationDeployer,getReferenceCache,3,1,0
finetuned_correct2,(default package),DefaultApplicationDeployer,getExtensionLoader,3,1,1
finetuned_correct2,(default package),DefaultApplicationDeployer,unRegisterShutdownHook,3,1,0
finetuned_correct2,(default package),DefaultApplicationDeployer,isRegisterConsumerInstance,7,2,0
finetuned_correct2,(default package),DefaultApplicationDeployer,initialize,22,4,0
finetuned_correct2,(default package),DefaultApplicationDeployer,startConfigCenter,2,1,0
finetuned_correct2,(default package),DefaultApplicationDeployer,initModuleDeployers,2,1,0
finetuned_correct2,(default package),DefaultApplicationDeployer,loadApplicationConfigs,2,1,0
finetuned_correct2,(default package),DefaultApplicationDeployer,startMetadataCenter,2,1,0
finetuned_correct2,(default package),DefaultApplicationDeployer,registerShutdownHook,2,1,0
finetuned_correct2,(default package),DefaultApplicationDeployer,useRegistryAsConfigCenterIfNecessary,2,1,0
finetuned_correct2,(default package),DefaultApplicationDeployer,useRegistryAsMetadataCenterIfNecessary,2,1,0
finetuned_correct2,(default package),DefaultApplicationDeployer,prepareEnvironment,2,1,1
finetuned_correct2,(default package),DefaultApplicationDeployer,initMetricsService,2,1,0
finetuned_correct2,(default package),DefaultApplicationDeployer,initMetricsReporter,2,1,0
finetuned_correct2,(default package),DefaultApplicationDeployer,isClassPresent,2,1,1
finetuned_correct2,(default package),DefaultApplicationDeployer,isSupportPrometheus,2,1,0
finetuned_correct2,(default package),DefaultApplicationDeployer,isUsedRegistryAsConfigCenter,2,1,1
finetuned_correct2,(default package),DefaultApplicationDeployer,registryAsConfigCenter,2,1,1
finetuned_correct2,(default package),DefaultApplicationDeployer,overrideMetadataReportConfig,2,1,2
finetuned_correct2,(default package),DefaultApplicationDeployer,registryAsMetadataCenter,2,1,2
finetuned_correct2,(default package),DefaultApplicationDeployer,getRegistryCompatibleAddress,2,1,1
finetuned_correct2,(default package),DefaultApplicationDeployer,useRegistryAsMetadataCenterIfNecessary,2,1,0
finetuned_correct2,(default package),DefaultApplicationDeployer,isUsedRegistryAsMetadataCenter,2,1,1
finetuned_correct2,(default package),DefaultApplicationDeployer,supportsExtension,2,1,2
finetuned_correct2,(default package),DefaultApplicationDeployer,registerServiceInstance,2,1,0
finetuned_correct2,(default package),DefaultApplicationDeployer,unregisterServiceInstance,2,1,0
finetuned_correct2,(default package),DefaultApplicationDeployer,offline,2,1,0
finetuned_correct2,(default package),DefaultApplicationDeployer,doOffline,2,1,1
finetuned_correct2,(default package),DefaultApplicationDeployer,executeShutdownCallbacks,2,1,0
finetuned_correct2,(default package),DefaultApplicationDeployer,checkState,2,1,2
finetuned_correct2,(default package),DefaultApplicationDeployer,calculateState,2,1,0
finetuned_correct2,(default package),DefaultApplicationDeployer,onInitialize,2,1,0
finetuned_correct2,(default package),DefaultApplicationDeployer,onStarting,2,1,0
finetuned_correct2,(default package),DefaultApplicationDeployer,onStarted,2,1,0
finetuned_correct2,(default package),DefaultApplicationDeployer,onStopping,2,1,0
finetuned_correct2,(default package),DefaultApplicationDeployer,onStopped,2,1,0
finetuned_correct2,(default package),DefaultApplicationDeployer,onFailed,2,1,2
finetuned_correct2,(default package),DefaultApplicationDeployer,getApplication,2,1,0
finetuned_correct2,(default package),PullAPIWrapper,PullAPIWrapper,5,1,3
finetuned_correct2,(default package),PullAPIWrapper,processPullResult,15,4,3
finetuned_correct2,(default package),PullAPIWrapper,updatePullFromWhichNode,3,1,2
finetuned_correct2,(default package),PullAPIWrapper,filterMessageHook,19,5,2
finetuned_correct2,(default package),PullAPIWrapper,pullKernelImpl,27,4,11
finetuned_correct2,(default package),PullAPIWrapper,findBroker,4,1,3
finetuned_correct2,(default package),PullAPIWrapper,recalculatePullFromWhichNode,10,3,1
finetuned_correct2,(default package),PullAPIWrapper,hasHook,3,1,0
finetuned_correct2,(default package),PullAPIWrapper,registerFilterMessageHook,3,1,1
finetuned_correct2,(default package),PullAPIWrapper,getDefaultBrokerId,3,1,0
finetuned_correct2,(default package),PullAPIWrapper,setDefaultBrokerId,3,1,1
finetuned_correct2,(default package),MQAdminExt,start,0,1,0
finetuned_correct2,(default package),MQAdminExt,shutdown,0,1,0
finetuned_correct2,(default package),MQAdminExt,updateBrokerConfig,2,1,2
finetuned_correct2,(default package),MQAdminExt,getBrokerConfig,3,1,1
finetuned_correct2,(default package),MQAdminExt,createAndUpdateTopicConfig,2,1,2
finetuned_correct2,(default package),MQAdminExt,createAndUpdateSubscriptionGroupConfig,2,1,2
finetuned_correct2,(default package),MQAdminExt,examineSubscriptionGroupConfig,3,1,2
finetuned_correct2,(default package),MQAdminExt,examineTopicConfig,3,1,2
finetuned_correct2,(default package),MQAdminExt,examineTopicStats,3,1,1
finetuned_correct2,(default package),MQAdminExt,fetchAllTopicList,3,1,0
finetuned_correct2,(default package),MQAdminExt,fetchTopicsByCLuster,3,1,1
finetuned_correct2,(default package),MQAdminExt,fetchBrokerRuntimeStats,3,1,1
finetuned_correct2,(default package),MQAdminExt,examineConsumeStats,3,1,1
finetuned_correct2,(default package),MQAdminExt,examineConsumeStats,3,1,2
finetuned_correct2,(default package),MQAdminExt,examineBrokerClusterInfo,3,1,0
finetuned_correct2,(default package),MQAdminExt,examineTopicRouteInfo,3,1,1
finetuned_correct2,(default package),MQAdminExt,examineConsumerConnectionInfo,3,1,1
finetuned_correct2,(default package),MQAdminExt,examineProducerConnectionInfo,3,1,2
finetuned_correct2,(default package),MQAdminExt,getNameServerAddressList,3,1,0
finetuned_correct2,(default package),MQAdminExt,wipeWritePermOfBroker,3,1,2
finetuned_correct2,(default package),MQAdminExt,putKVConfig,2,1,3
finetuned_correct2,(default package),MQAdminExt,getKVConfig,3,1,2
finetuned_correct2,(default package),MQAdminExt,getKVListByNamespace,3,1,1
finetuned_correct2,(default package),MQAdminExt,deleteTopicInBroker,2,1,2
finetuned_correct2,(default package),MQAdminExt,deleteTopicInNameServer,2,1,2
finetuned_correct2,(default package),MQAdminExt,deleteSubscriptionGroup,2,1,2
finetuned_correct2,(default package),MQAdminExt,createAndUpdateKvConfig,2,1,3
finetuned_correct2,(default package),MQAdminExt,deleteKvConfig,2,1,2
finetuned_correct2,(default package),MQAdminExt,resetOffsetByTimestampOld,3,1,4
finetuned_correct2,(default package),MQAdminExt,resetOffsetByTimestamp,3,1,4
finetuned_correct2,(default package),MQAdminExt,resetOffsetNew,2,1,3
finetuned_correct2,(default package),AbstractDelegationTokenSecretManager,AbstractDelegationTokenSecretManager,12,2,3
finetuned_correct2,(default package),AbstractDelegationTokenSecretManager,createToken,35,1,2
finetuned_correct2,(default package),AbstractDelegationTokenSecretManager,encodeToString,3,1,0
finetuned_correct2,(default package),AbstractDelegationTokenSecretManager,encode,3,1,0
finetuned_correct2,(default package),AbstractDelegationTokenSecretManager,decodeToString,3,1,1
finetuned_correct2,(default package),AbstractDelegationTokenSecretManager,decode,3,1,1
finetuned_correct2,(default package),AbstractDelegationTokenSecretManager,equals,3,1,1
finetuned_correct2,(default package),AbstractDelegationTokenSecretManager,hashCode,3,1,0
finetuned_correct2,(default package),AbstractDelegationTokenSecretManager,getIdentifier,3,1,0
finetuned_correct2,(default package),AbstractDelegationTokenSecretManager,decryptKey,5,1,2
finetuned_correct2,(default package),AbstractDelegationTokenSecretManager,decryptKey,5,1,2
finetuned_correct2,(default package),AbstractDelegationTokenSecretManager,encryptKey,4,1,2
