Project Name,Package Name,Type Name,Method Name,Code Smell
finetuned_correct2,org.apache.flink.table.types.logical,StructuredType,attributes,Long Statement
finetuned_correct2,org.apache.flink.table.types.logical,StructuredType,build,Long Statement
finetuned_correct2,org.apache.flink.table.types.logical,StructuredType,StructuredType,Long Parameter List
finetuned_correct2,org.apache.flink.table.types.logical,Builder,attributes,Long Statement
finetuned_correct2,org.apache.flink.table.types.logical,Builder,build,Long Statement
finetuned_correct2,org.apache.jmeter.protocol.http.control.gui,AccessLogSamplerGui,init,Magic Number
finetuned_correct2,org.apache.jmeter.protocol.http.control.gui,AccessLogSamplerGui,init,Magic Number
finetuned_correct2,org.apache.jmeter.protocol.http.control.gui,AccessLogSamplerGui,init,Magic Number
finetuned_correct2,org.apache.catalina.connector,TestSendFile,testSendFile,Long Statement
finetuned_correct2,org.apache.catalina.connector,TestSendFile,generateFile,Magic Number
finetuned_correct2,org.apache.catalina.connector,TestSendFile,doGet,Magic Number
finetuned_correct2,org.apache.catalina.connector,WritingServlet,doGet,Magic Number
finetuned_correct2,org.apache.catalina.connector,ResponseRecorder,append,Magic Number
finetuned_correct2,org.apache.catalina.connector,ResponseRecorder,append,Magic Number
finetuned_correct2,org.apache.catalina.connector,CoyoteAdapter,asyncDispatch,Complex Conditional
finetuned_correct2,org.apache.catalina.connector,CoyoteAdapter,asyncDispatch,Complex Method
finetuned_correct2,org.apache.catalina.connector,CoyoteAdapter,asyncDispatch,Magic Number
finetuned_correct2,org.apache.catalina.connector,TestRequest,connect,Magic Number
finetuned_correct2,org.apache.catalina.connector,TestRequest,testBug37794,Magic Number
finetuned_correct2,org.apache.catalina.connector,TestRequest,testBug37794,Magic Number
finetuned_correct2,org.apache.catalina.connector,TestRequest,testBug37794,Magic Number
finetuned_correct2,org.apache.catalina.connector,TestRequest,testBug37794,Magic Number
finetuned_correct2,org.apache.catalina.connector,SimpleHttpClient,connect,Magic Number
finetuned_correct2,org.apache.catalina.connector,TestSendFile,generateFile,Magic Number
finetuned_correct2,org.apache.catalina.connector,TestSendFile,doGet,Magic Number
finetuned_correct2,org.apache.catalina.connector,TestSendFile,testBug60409,Long Statement
finetuned_correct2,org.apache.catalina.connector,TestSendFile,testBug60409,Long Statement
finetuned_correct2,org.apache.catalina.connector,TestSendFile,testBug60409,Long Statement
finetuned_correct2,org.apache.catalina.connector,TestSendFile,testBug60409,Magic Number
finetuned_correct2,org.apache.catalina.connector,TestSendFile,testBug60409,Magic Number
finetuned_correct2,org.apache.catalina.connector,TestSendFile,doGet,Magic Number
finetuned_correct2,org.apache.catalina.connector,TestSendFile,doGet,Magic Number
finetuned_correct2,org.apache.catalina.connector,TestSendFile,run,Magic Number
finetuned_correct2,org.apache.catalina.connector,WritingServlet,doGet,Magic Number
finetuned_correct2,org.apache.catalina.connector,Bug60409Servlet,doGet,Magic Number
finetuned_correct2,org.apache.catalina.connector,Bug60409Servlet,doGet,Magic Number
finetuned_correct2,org.apache.catalina.connector,RequestExecutor,run,Magic Number
finetuned_correct2,org.apache.catalina.storeconfig,ConnectorStoreAppender,printAttributes,Complex Conditional
finetuned_correct2,org.apache.catalina.storeconfig,ConnectorStoreAppender,printAttributes,Complex Method
finetuned_correct2,org.apache.catalina.storeconfig,ConnectorStoreAppender,printAttributes,Long Parameter List
finetuned_correct2,org.apache.catalina.storeconfig,ConnectorStoreAppender,getPropertyKeys,Complex Conditional
finetuned_correct2,org.apache.catalina.storeconfig,ConnectorStoreAppender,getPropertyKeys,Complex Conditional
finetuned_correct2,org.apache.catalina.storeconfig,ConnectorStoreAppender,getPropertyKeys,Complex Conditional
finetuned_correct2,org.apache.catalina.storeconfig,ConnectorStoreAppender,getPropertyKeys,Complex Method
finetuned_correct2,org.apache.catalina.storeconfig,ConnectorStoreAppender,getPropertyKeys,Long Statement
finetuned_correct2,org.apache.catalina.storeconfig,ConnectorStoreAppender,getPropertyKeys,Long Statement
finetuned_correct2,org.apache.catalina.storeconfig,ConnectorStoreAppender,getPropertyKeys,Long Statement
finetuned_correct2,org.apache.catalina.storeconfig,ConnectorStoreAppender,getCatalinaBase,Empty catch clause
finetuned_correct2,(default package),DefaultMQProducer,queryMessage,Long Parameter List
finetuned_correct2,(default package),PullAPIWrapper,processPullResult,Complex Method
finetuned_correct2,(default package),DefaultMQPullConsumer,queryMessage,Long Parameter List
finetuned_correct2,(default package),DefaultMQPullConsumer,getConsumerTimeoutMillisWhenSuspend,Long Identifier
finetuned_correct2,(default package),DefaultMQPullConsumer,setConsumerTimeoutMillisWhenSuspend,Long Identifier
finetuned_correct2,(default package),AxisGraph,paintComponent,Complex Conditional
finetuned_correct2,(default package),AxisGraph,drawSample,Complex Method
finetuned_correct2,(default package),AxisGraph,drawSample,Long Parameter List
finetuned_correct2,(default package),AxisGraph,drawSample,Long Statement
finetuned_correct2,(default package),AxisGraph,drawSample,Magic Number
finetuned_correct2,(default package),AxisGraph,drawSample,Magic Number
finetuned_correct2,(default package),AxisGraph,drawSample,Magic Number
finetuned_correct2,(default package),AxisGraph,drawSample,Magic Number
finetuned_correct2,(default package),DefaultApplicationDeployer,DefaultApplicationDeployer,Long Statement
finetuned_correct2,(default package),DefaultApplicationDeployer,DefaultApplicationDeployer,Long Statement
finetuned_correct2,(default package),PullAPIWrapper,processPullResult,Complex Conditional
finetuned_correct2,(default package),PullAPIWrapper,pullKernelImpl,Long Parameter List
finetuned_correct2,(default package),PullAPIWrapper,pullKernelImpl,Long Statement
finetuned_correct2,(default package),AbstractDelegationTokenSecretManager,AbstractDelegationTokenSecretManager,Magic Number
finetuned_correct2,(default package),AbstractDelegationTokenSecretManager,AbstractDelegationTokenSecretManager,Magic Number
finetuned_correct2,(default package),AbstractDelegationTokenSecretManager,createToken,Long Statement
finetuned_correct2,(default package),AbstractDelegationTokenSecretManager,createToken,Magic Number
finetuned_correct2,(default package),AbstractDelegationTokenSecretManager,createToken,Magic Number
finetuned_correct2,(default package),AbstractRocksDBState,AbstractRocksDBState,Long Parameter List
finetuned_correct2,(default package),AbstractRocksDBState,AbstractRocksDBState,Long Statement
finetuned_correct2,(default package),AbstractRocksDBState,AbstractRocksDBState,Magic Number
finetuned_correct2,(default package),AbstractRocksDBState,writeKeyWithGroupAndNamespace,Long Parameter List
finetuned_correct2,(default package),AbstractRocksDBState,writeCurrentKeyWithGroupAndNamespace,Long Statement
finetuned_correct2,(default package),RocksDBReducingState,RocksDBReducingState,Long Parameter List
finetuned_correct2,(default package),RocksDBReducingState,mergeNamespaces,Complex Method
finetuned_correct2,(default package),RocksDBReducingState,create,Long Statement
finetuned_correct2,(default package),LocalDataSegmentPusher,push,Long Statement
finetuned_correct2,(default package),LocalDataSegmentPusher,push,Long Statement
finetuned_correct2,(default package),AdminBrokerProcessor,processRequest,Long Statement
finetuned_correct2,(default package),AdminBrokerProcessor,callConsumer,Long Statement
finetuned_correct2,(default package),AdminBrokerProcessor,processRequest,Long Statement
finetuned_correct2,(default package),AdminBrokerProcessor,consumeMessageDirectly,Long Statement
finetuned_correct2,(default package),AdminBrokerProcessor,consumeMessageDirectly,Long Statement
finetuned_correct2,(default package),AdminBrokerProcessor,searchOffsetByTimestamp,Long Statement
finetuned_correct2,(default package),AdminBrokerProcessor,queryTopicConsumeByWho,Long Statement
finetuned_correct2,(default package),AdminBrokerProcessor,queryTopicConsumeByWho,Long Statement
finetuned_correct2,(default package),AdminBrokerProcessor,callConsumer,Long Statement
finetuned_correct2,(default package),MQClientManager,MQClientManager,Long Identifier
finetuned_correct2,(default package),MQClientManager,MQClientManager,Long Statement
finetuned_correct2,(default package),MQClientManager,MQClientManager,Long Statement
finetuned_correct2,(default package),MQClientManager,MQClientManager,Long Statement
finetuned_correct2,(default package),MQClientManager,MQClientManager,Magic Number
finetuned_correct2,(default package),MQClientManager,MQClientManager,Magic Number
finetuned_correct2,(default package),MQClientManager,MQClientManager,Magic Number
finetuned_correct2,(default package),OutputHandler,createStreamOutput,Long Statement
finetuned_correct2,(default package),WebServer,WebServer,Long Statement
finetuned_correct2,(default package),WebServer,WebServer,Magic Number
finetuned_correct2,(default package),WebServer,start,Long Statement
finetuned_correct2,(default package),BrokerServiceLookupTest,testSplitUnloadLookupTest,Magic Number
finetuned_correct2,(default package),BrokerServiceLookupTest,testModularLoadManagerSplitBundle,Magic Number
finetuned_correct2,(default package),NamespaceService,unloadBundle,Long Statement
finetuned_correct2,(default package),ExecutionVertex,ExecutionVertex,Long Parameter List
finetuned_correct2,(default package),ExecutionVertex,ExecutionVertex,Long Statement
finetuned_correct2,(default package),ExecutionVertex,ExecutionVertex,Magic Number
finetuned_correct2,(default package),ExecutionVertex,ExecutionVertex,Long Parameter List
finetuned_correct2,(default package),ExecutionVertex,ExecutionVertex,Magic Number
finetuned_correct2,(default package),ExecutionVertex,duplicateVertex,Long Statement
finetuned_correct2,(default package),ExecutionVertex,constructInitialActiveOutputChannelsSet,Complex Conditional
finetuned_correct2,(default package),ExecutionVertex,startTask,Long Statement
finetuned_correct2,(default package),ExecutionVertex,cancelTask,Complex Conditional
finetuned_correct2,(default package),ExecutionVertex,cancelTask,Long Statement
finetuned_correct2,(default package),ExecutionVertex,toString,Long Statement
finetuned_correct2,(default package),ExecutionVertex,registerExecutionListener,Long Statement
finetuned_correct2,(default package),DatabaseDescriptor,getColumnIndexSize,Magic Number
finetuned_correct2,(default package),RegisteredLookupExtractionFn,RegisteredLookupExtractionFn,Long Parameter List
finetuned_correct2,(default package),RegisteredLookupExtractionFn,getCacheKey,Long Statement
finetuned_correct2,(default package),RegisteredLookupExtractionFn,getCacheKey,Magic Number
finetuned_correct2,(default package),RegisteredLookupExtractionFn,getCacheKey,Magic Number
finetuned_correct2,(default package),RegisteredLookupExtractionFn,ensureDelegate,Long Statement
finetuned_correct2,(default package),MQVersion,getVersionDesc,Empty catch clause
finetuned_correct2,(default package),DefaultMQProducer,send,Long Parameter List
finetuned_correct2,(default package),DefaultMQProducer,sendMessageInTransaction,Long Statement
finetuned_correct2,(default package),DefaultMQProducer,queryMessage,Long Parameter List
finetuned_correct2,(default package),MQClientInstanceRefactored,start,Missing default
finetuned_correct2,(default package),MQClientInstanceRefactored,uploadFilterClassToAllFilterServer,Complex Conditional
finetuned_correct2,(default package),MQClientInstanceRefactored,uploadFilterClassToAllFilterServer,Long Statement
finetuned_correct2,(default package),MQClientInstanceRefactored,uploadFilterClassToAllFilterServer,Long Statement
finetuned_correct2,(default package),MQClientInstanceRefactored,uploadFilterClassToAllFilterServer,Long Statement
finetuned_correct2,(default package),MQClientInstanceRefactored,uploadFilterClassToAllFilterServer,Long Statement
finetuned_correct2,(default package),MQClientInstanceRefactored,uploadFilterClassToAllFilterServer,Magic Number
finetuned_correct2,(default package),DefaultMQAdminExtImpl,start,Long Statement
finetuned_correct2,(default package),DefaultMQAdminExtImpl,start,Long Statement
finetuned_correct2,(default package),DefaultMQAdminExtImpl,start,Missing default
finetuned_correct2,(default package),DefaultMQAdminExtImpl,shutdown,Missing default
finetuned_correct2,(default package),DefaultMQAdminExtImpl,createAndUpdateTopicConfig,Magic Number
finetuned_correct2,(default package),DefaultMQAdminExtImpl,createAndUpdateSubscriptionGroupConfig,Magic Number
finetuned_correct2,(default package),DefaultMQAdminExtImpl,examineTopicStats,Magic Number
finetuned_correct2,(default package),DefaultMQAdminExtImpl,examineConsumeStats,Long Statement
finetuned_correct2,(default package),DefaultMQAdminExtImpl,examineConsumeStats,Magic Number
finetuned_correct2,(default package),DefaultMQAdminExtImpl,examineBrokerClusterInfo,Magic Number
finetuned_correct2,(default package),DefaultMQAdminExtImpl,examineTopicRouteInfo,Magic Number
finetuned_correct2,(default package),DefaultMQAdminExtImpl,getKVConfig,Magic Number
finetuned_correct2,(default package),RouteInfoManager,extractBrokers,Long Statement
finetuned_correct2,(default package),CliResultView,openRow,Long Statement
finetuned_correct2,(default package),Broker2Client,resetOffset,Long Statement
finetuned_correct2,(default package),Broker2Client,sendMessage,Long Statement
finetuned_correct2,(default package),Broker2Client,createResetOffsetRequest,Long Statement
finetuned_correct2,(default package),Broker2Client,createNotifyConsumerIdsChangedRequest,Long Statement
finetuned_correct2,(default package),Broker2Client,sendOnewayRequest,Long Statement
finetuned_correct2,(default package),Broker2Client,sendOnewayRequest,Magic Number
finetuned_correct2,(default package),CoordinatorResource,getFullLoadManagementPeons,Long Identifier
finetuned_correct2,(default package),CoordinatorResource,getFullLoadManagementPeons,Long Statement
finetuned_correct2,(default package),CoordinatorResource,getFullLoadManagementPeons,Long Statement
finetuned_correct2,(default package),RMContainerTokenSecretManager,RMContainerTokenSecretManager,Long Statement
finetuned_correct2,(default package),RMContainerTokenSecretManager,RMContainerTokenSecretManager,Long Statement
finetuned_correct2,(default package),RMContainerTokenSecretManager,RMContainerTokenSecretManager,Long Statement
finetuned_correct2,(default package),RMContainerTokenSecretManager,RMContainerTokenSecretManager,Long Statement
finetuned_correct2,(default package),RMContainerTokenSecretManager,RMContainerTokenSecretManager,Magic Number
finetuned_correct2,(default package),RMContainerTokenSecretManager,RMContainerTokenSecretManager,Magic Number
finetuned_correct2,(default package),RMContainerTokenSecretManager,RMContainerTokenSecretManager,Magic Number
finetuned_correct2,(default package),RMContainerTokenSecretManager,rollMasterKey,Long Statement
finetuned_correct2,(default package),RMContainerTokenSecretManager,createContainerToken,Long Parameter List
finetuned_correct2,(default package),RMContainerTokenSecretManager,createContainerToken,Long Statement
finetuned_correct2,(default package),RMContainerTokenSecretManager,createContainerToken,Long Parameter List
finetuned_correct2,(default package),RMContainerTokenSecretManager,createContainerToken,Long Statement
finetuned_correct2,(default package),AbstractByteBufferedOutputChannel,isClosed,Complex Conditional
finetuned_correct2,(default package),AbstractByteBufferedOutputChannel,releaseWriteBuffers,Long Statement
finetuned_correct2,(default package),AbstractByteBufferedOutputChannel,writeRecord,Complex Method
finetuned_correct2,(default package),AbstractByteBufferedOutputChannel,setByteBufferedOutputChannelBroker,Long Identifier
finetuned_correct2,(default package),AbstractByteBufferedOutputChannel,flush,Complex Method
finetuned_correct2,(default package),Http2TestBase,buildGetRequest,Long Parameter List
finetuned_correct2,(default package),Http2TestBase,buildPostRequest,Long Parameter List
finetuned_correct2,(default package),Http2TestBase,sendPing,Magic Number
finetuned_correct2,(default package),LocalInstanceManager,getSuitableInstanceType,Long Parameter List
finetuned_correct2,(default package),LocalInstanceManager,releaseAllocatedResource,Long Statement
finetuned_correct2,(default package),LocalInstanceManager,reportHeartBeat,Long Statement
finetuned_correct2,(default package),LocalInstanceManager,reportHeartBeat,Long Statement
finetuned_correct2,(default package),LocalInstanceManager,shutdown,Magic Number
finetuned_correct2,(default package),LocalInstanceManager,createDefaultInstanceType,Long Statement
finetuned_correct2,(default package),LocalInstanceManager,createDefaultInstanceType,Long Statement
finetuned_correct2,(default package),LocalInstanceManager,createDefaultInstanceType,Magic Number
finetuned_correct2,(default package),LocalInstanceManager,createDefaultInstanceType,Magic Number
finetuned_correct2,(default package),LocalInstanceManager,createDefaultInstanceType,Magic Number
finetuned_correct2,(default package),LocalInstanceManager,createDefaultInstanceType,Magic Number
finetuned_correct2,(default package),LocalInstanceManager,createDefaultInstanceType,Magic Number
finetuned_correct2,(default package),ClusterManager,getSuitableInstanceType,Long Parameter List
finetuned_correct2,(default package),DefaultMQProducerTest,testSendMessageWithHook_Success,Magic Number
finetuned_correct2,(default package),DefaultMQProducerTest,mockMQClientAPI,Long Statement
finetuned_correct2,(default package),DefaultMQProducerTest,createTopicRoute,Long Statement
finetuned_correct2,(default package),DefaultMQProducerTest,createTopicRoute,Magic Number
finetuned_correct2,(default package),DefaultMQProducerTest,createTopicRoute,Magic Number
finetuned_correct2,(default package),DefaultMQProducerTest,createTopicRoute,Magic Number
finetuned_correct2,(default package),DefaultMQProducerTest,createTopicRoute,Magic Number
finetuned_correct2,(default package),DefaultMQProducerTest,createTopicRoute,Magic Number
finetuned_correct2,(default package),DefaultMQProducerTest,createSendResult,Magic Number
finetuned_correct2,(default package),DefaultMQProducerTest,createSendResult,Magic Number
finetuned_correct2,(default package),SendResultWrapper,toString,Long Statement
finetuned_correct2,(default package),MixAll,brokerVIPChannel,Magic Number
finetuned_correct2,(default package),MixAll,createBrokerId,Magic Number
finetuned_correct2,(default package),MixAll,file2String,Empty catch clause
finetuned_correct2,(default package),NettyRemotingClient,NettyRemotingClient,Long Statement
finetuned_correct2,(default package),NettyRemotingClient,initializePublicExecutorAndTimers,Magic Number
finetuned_correct2,(default package),NettyRemotingClient,keepAlive,Long Statement
finetuned_correct2,(default package),RemoteBrokerOffsetStoreTest,testUpdateOffset,Magic Number
finetuned_correct2,(default package),RemoteBrokerOffsetStoreTest,testUpdateOffset,Magic Number
finetuned_correct2,(default package),RemoteBrokerOffsetStoreTest,testUpdateOffset,Magic Number
finetuned_correct2,(default package),RemoteBrokerOffsetStoreTest,testUpdateOffset,Magic Number
finetuned_correct2,(default package),RemoteBrokerOffsetStoreTest,testUpdateOffset,Magic Number
finetuned_correct2,(default package),RemoteBrokerOffsetStoreTest,testUpdateOffset,Magic Number
finetuned_correct2,(default package),RemoteBrokerOffsetStoreTest,testReadOffset_WithException,Long Statement
finetuned_correct2,(default package),RemoteBrokerOffsetStoreTest,testReadOffset_WithException,Long Statement
finetuned_correct2,(default package),RemoteBrokerOffsetStoreTest,testReadOffset_WithException,Magic Number
finetuned_correct2,(default package),RemoteBrokerOffsetStoreTest,testReadOffset_WithException,Magic Number
finetuned_correct2,(default package),RemoteBrokerOffsetStoreTest,testReadOffset_WithException,Magic Number
finetuned_correct2,(default package),RemoteBrokerOffsetStoreTest,testReadOffset_Success,Long Statement
finetuned_correct2,(default package),RemoteBrokerOffsetStoreTest,testReadOffset_Success,Magic Number
finetuned_correct2,(default package),RemoteBrokerOffsetStoreTest,testReadOffset_Success,Magic Number
finetuned_correct2,(default package),RemoteBrokerOffsetStoreTest,testReadOffset_Success,Magic Number
finetuned_correct2,(default package),RemoteBrokerOffsetStoreTest,testReadOffset_Success,Magic Number
finetuned_correct2,(default package),RemoteBrokerOffsetStoreTest,testReadOffset_Success,Magic Number
finetuned_correct2,(default package),RemoteBrokerOffsetStoreTest,testReadOffset_Success,Magic Number
finetuned_correct2,(default package),RemoteBrokerOffsetStoreTest,testReadOffset_Success,Magic Number
finetuned_correct2,(default package),RemoteBrokerOffsetStoreTest,testReadOffset_Success,Magic Number
finetuned_correct2,(default package),RemoteBrokerOffsetStoreTest,testReadOffset_Success,Magic Number
finetuned_correct2,(default package),RemoteBrokerOffsetStoreTest,testRemoveOffset,Magic Number
finetuned_correct2,(default package),RemoteBrokerOffsetStoreTest,testRemoveOffset,Magic Number
finetuned_correct2,(default package),RemoteBrokerOffsetStoreTest,testRemoveOffset,Magic Number
finetuned_correct2,(default package),DefaultMQPushConsumer,registerConsumer,Long Statement
finetuned_correct2,(default package),DefaultMQPushConsumer,queryMessage,Long Parameter List
finetuned_correct2,(default package),DefaultMQProducerImpl,DefaultMQProducerImpl,Long Identifier
finetuned_correct2,(default package),DefaultMQProducerImpl,DefaultMQProducerImpl,Long Statement
finetuned_correct2,(default package),DefaultMQAdminExtImpl,start,Long Statement
finetuned_correct2,(default package),DefaultMQAdminExtImpl,start,Long Statement
finetuned_correct2,(default package),DefaultMQAdminExtImpl,start,Missing default
finetuned_correct2,(default package),DefaultMQAdminExtImpl,shutdown,Missing default
finetuned_correct2,(default package),DefaultMQAdminExtImpl,queryTopicConsumeByWho,Magic Number
finetuned_correct2,(default package),TestUtils,getTestTimeout,Magic Number
finetuned_correct2,(default package),HAService,isSlaveOK,Long Statement
finetuned_correct2,(default package),HAService,beginAccept,Magic Number
finetuned_correct2,(default package),HAService,run,Magic Number
finetuned_correct2,(default package),HAService,notifyTransferSome,Magic Number
finetuned_correct2,(default package),HAService,notifyTransferSome,Magic Number
finetuned_correct2,(default package),HAService,reportSlaveMaxOffset,Magic Number
finetuned_correct2,(default package),HAService,reportSlaveMaxOffset,Magic Number
finetuned_correct2,(default package),HAService,run,Magic Number
finetuned_correct2,(default package),HAService,run,Magic Number
finetuned_correct2,(default package),HAService,processReadEvent,Long Statement
finetuned_correct2,(default package),HAService,processReadEvent,Magic Number
finetuned_correct2,(default package),AcceptSocketService,beginAccept,Magic Number
finetuned_correct2,(default package),AcceptSocketService,run,Magic Number
finetuned_correct2,(default package),GroupTransferService,notifyTransferSome,Magic Number
finetuned_correct2,(default package),GroupTransferService,notifyTransferSome,Magic Number
finetuned_correct2,(default package),HAClient,reportSlaveMaxOffset,Magic Number
finetuned_correct2,(default package),HAClient,reportSlaveMaxOffset,Magic Number
finetuned_correct2,(default package),HAClient,run,Magic Number
finetuned_correct2,(default package),HAClient,run,Magic Number
finetuned_correct2,(default package),HAClient,processReadEvent,Long Statement
finetuned_correct2,(default package),HAClient,processReadEvent,Magic Number
finetuned_correct2,(default package),ExtensionLoader,getExtensionLoader,Long Statement
finetuned_correct2,(default package),ExtensionLoader,createExtension,Long Statement
finetuned_correct2,(default package),ExtensionLoader,loadDirectory,Long Statement
finetuned_correct2,(default package),ExtensionLoader,loadResource,Long Statement
finetuned_correct2,(default package),ExtensionLoader,loadClass,Long Statement
finetuned_correct2,(default package),ExtensionLoader,loadClass,Long Statement
finetuned_correct2,(default package),ExtensionLoader,saveInExtensionClass,Long Statement
finetuned_correct2,(default package),GrpcStatus,toDubboStatus,Missing default
finetuned_correct2,(default package),GrpcStatus,rpcExceptionCodeToGrpc,Complex Method
finetuned_correct2,(default package),GrpcStatus,rpcExceptionCodeToGrpc,Missing default
finetuned_correct2,(default package),GrpcStatus,limitSizeTo4KB,Magic Number
finetuned_correct2,(default package),GrpcStatus,limitSizeTo4KB,Magic Number
finetuned_correct2,(default package),GrpcStatus,toMessage,Magic Number
finetuned_correct2,(default package),TestCmdSinksRefactored,testCliCorrect,Long Statement
finetuned_correct2,(default package),TestCmdSinksRefactored,testMissingInput,Long Statement
finetuned_correct2,(default package),TestCmdSinksRefactored,testMissingCustomSerdeInput,Long Statement
finetuned_correct2,(default package),TestCmdSinksRefactored,testMissingTopicPattern,Long Statement
finetuned_correct2,(default package),TestCmdSinksRefactored,testMissingProcessingGuarantees,Long Statement
finetuned_correct2,(default package),ColumnFamilyStore,getColumnFamilyStore,Long Statement
finetuned_correct2,(default package),ColumnFamilyStore,toString,Long Statement
finetuned_correct2,(default package),LocalBookkeeperEnsemble,LocalBookkeeperEnsemble,Long Parameter List
finetuned_correct2,(default package),LocalBookkeeperEnsemble,runZookeeper,Magic Number
finetuned_correct2,(default package),LocalBookkeeperEnsemble,runBookieServers,Magic Number
finetuned_correct2,(default package),LocalBookkeeperEnsemble,getDefaultServerConfig,Magic Number
finetuned_correct2,(default package),LocalBookkeeperEnsemble,getDefaultServerConfig,Magic Number
finetuned_correct2,(default package),LocalBookkeeperEnsemble,getDefaultServerConfig,Magic Number
finetuned_correct2,(default package),MapNode,MapNode,Long Parameter List
finetuned_correct2,(default package),MapNode,getAlternativePlansRecursively,Long Statement
finetuned_correct2,(default package),TwoInputNode,TwoInputNode,Complex Method
finetuned_correct2,(default package),TwoInputNode,TwoInputNode,Long Parameter List
finetuned_correct2,(default package),TwoInputNode,TwoInputNode,Long Statement
finetuned_correct2,(default package),TwoInputNode,setInputs,Complex Method
finetuned_correct2,(default package),GraphVisualizer,GraphVisualizer,Magic Number
finetuned_correct2,(default package),TransactionEndToEndTest,setUp,Long Statement
finetuned_correct2,(default package),TransactionEndToEndTest,setUp,Long Statement
finetuned_correct2,(default package),TransactionEndToEndTest,setUp,Magic Number
finetuned_correct2,(default package),TransactionEndToEndTest,setUp,Magic Number
finetuned_correct2,(default package),TransactionEndToEndTest,setUp,Magic Number
finetuned_correct2,(default package),TransactionEndToEndTest,getTxn,Magic Number
finetuned_correct2,(default package),TopNBuffer,put,Long Statement
finetuned_correct2,(default package),TopNBuffer,putAll,Long Statement
finetuned_correct2,(default package),CmdFunctions,processArguments,Long Statement
finetuned_correct2,(default package),CmdFunctions,processArguments,Magic Number
finetuned_correct2,(default package),CmdFunctions,processArguments,Magic Number
finetuned_correct2,(default package),FunctionCommand,processArguments,Long Statement
finetuned_correct2,(default package),FunctionCommand,processArguments,Magic Number
finetuned_correct2,(default package),FunctionCommand,processArguments,Magic Number
finetuned_correct2,(default package),UTF8Reader,read,Complex Method
finetuned_correct2,(default package),UTF8Reader,read,Magic Number
finetuned_correct2,(default package),UTF8Reader,read,Magic Number
finetuned_correct2,(default package),UTF8Reader,read,Magic Number
finetuned_correct2,(default package),UTF8Reader,read,Magic Number
finetuned_correct2,(default package),UTF8Reader,read,Magic Number
finetuned_correct2,(default package),UTF8Reader,read,Magic Number
finetuned_correct2,(default package),UTF8Reader,read,Magic Number
finetuned_correct2,(default package),UTF8Reader,read,Magic Number
finetuned_correct2,(default package),UTF8Reader,read,Magic Number
finetuned_correct2,(default package),UTF8Reader,read,Magic Number
finetuned_correct2,(default package),UTF8Reader,read,Magic Number
finetuned_correct2,(default package),UTF8Reader,read,Magic Number
finetuned_correct2,(default package),UTF8Reader,read,Magic Number
finetuned_correct2,(default package),UTF8Reader,read,Magic Number
finetuned_correct2,(default package),UTF8Reader,read,Magic Number
finetuned_correct2,(default package),UTF8Reader,read,Magic Number
finetuned_correct2,(default package),UTF8Reader,read,Magic Number
finetuned_correct2,(default package),UTF8Reader,read,Magic Number
finetuned_correct2,(default package),UTF8Reader,read,Magic Number
finetuned_correct2,(default package),UTF8Reader,read,Magic Number
finetuned_correct2,(default package),UTF8Reader,read,Magic Number
finetuned_correct2,(default package),UTF8Reader,read,Magic Number
finetuned_correct2,(default package),UTF8Reader,read,Magic Number
finetuned_correct2,(default package),UTF8Reader,read,Magic Number
finetuned_correct2,(default package),UTF8Reader,read,Magic Number
finetuned_correct2,(default package),UTF8Reader,read,Magic Number
finetuned_correct2,(default package),UTF8Reader,read,Magic Number
finetuned_correct2,(default package),UTF8Reader,read,Magic Number
finetuned_correct2,(default package),UTF8Reader,read,Complex Method
finetuned_correct2,(default package),UTF8Reader,read,Magic Number
finetuned_correct2,(default package),UTF8Reader,read,Magic Number
finetuned_correct2,(default package),UTF8Reader,read,Magic Number
finetuned_correct2,(default package),UTF8Reader,read,Magic Number
finetuned_correct2,(default package),UTF8Reader,read,Magic Number
finetuned_correct2,(default package),UTF8Reader,read,Magic Number
finetuned_correct2,(default package),UTF8Reader,read,Magic Number
finetuned_correct2,(default package),UTF8Reader,read,Magic Number
finetuned_correct2,(default package),UTF8Reader,read,Magic Number
finetuned_correct2,(default package),UTF8Reader,read,Magic Number
finetuned_correct2,(default package),UTF8Reader,read,Magic Number
finetuned_correct2,(default package),UTF8Reader,read,Magic Number
finetuned_correct2,(default package),UTF8Reader,read,Magic Number
finetuned_correct2,(default package),UTF8Reader,read,Magic Number
finetuned_correct2,(default package),UTF8Reader,read,Magic Number
finetuned_correct2,(default package),UTF8Reader,read,Magic Number
finetuned_correct2,(default package),UTF8Reader,read,Magic Number
finetuned_correct2,(default package),UTF8Reader,read,Magic Number
finetuned_correct2,(default package),UTF8Reader,read,Magic Number
finetuned_correct2,(default package),UTF8Reader,read,Magic Number
finetuned_correct2,(default package),UTF8Reader,read,Magic Number
finetuned_correct2,(default package),UTF8Reader,read,Magic Number
finetuned_correct2,(default package),UTF8Reader,read,Magic Number
finetuned_correct2,(default package),UTF8Reader,read,Magic Number
finetuned_correct2,(default package),UTF8Reader,read,Magic Number
finetuned_correct2,(default package),UTF8Reader,read,Magic Number
finetuned_correct2,(default package),UTF8Reader,read,Magic Number
finetuned_correct2,(default package),UTF8Reader,read,Magic Number
finetuned_correct2,(default package),UTF8Reader,read,Magic Number
finetuned_correct2,(default package),UTF8Reader,read,Magic Number
