Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT
finetuned_correct2,(default package),OneInputStreamOperator,0,0,2,0,4,2,0,0,-1.0,2,0
finetuned_correct2,(default package),StreamDiscretizer,0,0,0,0,2,0,0,0,-1.0,0,0
finetuned_correct2,(default package),StreamWindowBuffer,0,0,0,0,2,0,0,0,-1.0,0,0
finetuned_correct2,(default package),GroupedStreamDiscretizer,0,0,0,0,2,0,0,0,-1.0,0,0
finetuned_correct2,(default package),GroupedActiveDiscretizer,0,0,0,0,2,0,0,0,-1.0,0,0
finetuned_correct2,(default package),StreamWindow,0,0,0,0,2,0,0,0,-1.0,0,0
finetuned_correct2,(default package),PythonStreamer,22,0,12,4,207,31,0,0,0.25,0,2
finetuned_correct2,(default package),ChainedCombineTask,18,0,11,11,133,22,0,0,0.0,0,0
finetuned_correct2,(default package),CombinerThread,6,0,3,3,43,6,0,0,0.0,0,0
finetuned_correct2,(default package),MySQLTableInstaller,0,0,4,1,53,12,0,0,-1.0,0,1
finetuned_correct2,(default package),MySQLShardingStorageProvider,11,0,12,7,118,26,0,0,0.5833333333333334,0,2
finetuned_correct2,(default package),SimpleResourceManagementStrategy,27,0,3,3,114,15,0,0,0.0,0,1
finetuned_correct2,(default package),Media,1199,12,27,27,1312,29,0,0,0.07407407407407407,0,1
finetuned_correct2,(default package),BigPerson,7,0,17,17,92,36,0,0,0.11764705882352941,0,0
finetuned_correct2,(default package),NettyChannel,4,0,15,15,122,29,0,0,0.0,0,1
finetuned_correct2,(default package),MinaChannel,3,0,15,15,113,30,0,0,0.0,0,1
finetuned_correct2,(default package),NetUtils,11,2,11,6,143,23,0,0,1.0,2,1
finetuned_correct2,(default package),PageServlet,4,0,4,1,84,9,0,0,1.0,0,0
finetuned_correct2,(default package),LazyConnectExchangeClient,6,0,22,20,120,30,0,0,0.0,1,1
finetuned_correct2,(default package),ExtensionLoaderTest,0,0,25,25,259,25,0,0,-1.0,1,3
finetuned_correct2,(default package),MockedClient,7,0,29,29,93,29,0,0,0.5517241379310345,0,0
finetuned_correct2,(default package),AbstractClusterInvokerTest,12,0,12,9,134,12,0,0,0.25,1,2
finetuned_correct2,(default package),MigrationRuleListener,26,0,10,7,118,21,0,0,0.2,0,2
finetuned_correct2,(default package),ReplicatedContext,6,0,20,15,131,35,0,0,0.65,0,1
finetuned_correct2,(default package),ReplApplContext,1,0,8,7,47,12,0,0,0.75,0,1
finetuned_correct2,(default package),MultiEnumeration,1,0,3,3,18,7,0,0,0.0,0,0
finetuned_correct2,(default package),JMeterUtils,10,1,22,19,206,33,0,0,0.45454545454545453,5,2
finetuned_correct2,(default package),ContainerScheduler,31,0,15,2,83,17,0,0,0.9333333333333333,1,2
finetuned_correct2,(default package),RemoteTaskRunner,93,0,11,3,121,11,0,0,0.7272727272727273,0,4
finetuned_correct2,(default package),to,28,0,0,0,30,0,0,0,-1.0,0,0
finetuned_correct2,(default package),SimpleProvisioningStrategyTest,9,0,7,6,62,7,0,0,0.8571428571428571,0,2
finetuned_correct2,(default package),IndexerMetadataManagerV2,64,0,2,1,97,2,0,0,1.0,0,2
finetuned_correct2,(default package),RegistryDirectoryTest,18,0,7,4,60,7,0,0,0.8571428571428571,0,3
finetuned_correct2,(default package),Extension,8,0,20,19,122,43,0,0,0.2,0,0
finetuned_correct2,(default package),Http11InputBuffer,34,0,7,6,94,13,0,0,0.2857142857142857,0,0
finetuned_correct2,(default package),RowMutation,56,2,12,12,146,22,0,0,0.16666666666666666,0,6
finetuned_correct2,(default package),RowMutationSerializer,0,0,3,3,30,7,0,0,-1.0,0,2
finetuned_correct2,(default package),is,8,0,11,0,31,11,0,0,1.0,15,3
finetuned_correct2,(default package),IndexMerger,0,0,10,0,12,10,0,0,-1.0,1,1
finetuned_correct2,(default package),IndexMergerV9Delegate,0,0,1,0,3,1,0,0,-1.0,0,0
finetuned_correct2,(default package),IndexMergerV9DelegateImpl,0,0,0,0,2,0,0,0,-1.0,0,0
finetuned_correct2,(default package),MergingRowIterator,0,0,0,0,2,0,0,0,-1.0,0,0
finetuned_correct2,(default package),complexity,3,0,0,0,5,0,0,0,-1.0,1,1
finetuned_correct2,(default package),AbstractParallelIndexSupervisorTaskTestBase,12,1,4,2,40,5,0,0,1.0,0,0
finetuned_correct2,(default package),SimpleThreadingTaskRunner,0,0,0,0,2,0,0,0,-1.0,0,0
finetuned_correct2,(default package),TestLocalTaskActionClient,21,0,0,0,24,0,0,0,-1.0,0,2
finetuned_correct2,(default package),in,9,0,0,0,10,0,0,0,-1.0,23,1
finetuned_correct2,(default package),IngestSegmentFirehoseFactoryTest,30,1,4,2,54,8,0,0,1.0,0,2
finetuned_correct2,(default package),TaskToolbox,48,0,33,30,151,34,0,0,0.9090909090909091,0,2
finetuned_correct2,(default package),AppenderatorImpl,14,0,4,2,66,9,0,0,0.75,0,2
finetuned_correct2,(default package),ProxyConfig,107,1,1,1,147,1,0,0,0.0,0,4
finetuned_correct2,(default package),BrokerConfig,122,0,46,46,371,46,0,0,0.13043478260869565,1,1
finetuned_correct2,(default package),ClientProtocol,62,0,96,0,167,96,0,0,-1.0,0,3
finetuned_correct2,(default package),alphabetically,42,0,1,0,51,1,0,0,-1.0,0,3
finetuned_correct2,(default package),in,30,0,1,0,37,1,0,0,-1.0,0,2
finetuned_correct2,(default package),name,3,0,1,0,8,1,0,0,0.0,0,0
finetuned_correct2,(default package),name,3,0,1,0,6,1,0,0,-1.0,0,0
finetuned_correct2,(default package),ConsumerBuilderImplTest,3,1,29,29,105,29,0,0,0.06896551724137931,0,2
finetuned_correct2,(default package),RpcStatus,55,0,24,22,175,34,0,0,0.375,0,3
finetuned_correct2,(default package),RpcContext,669,0,22,20,762,26,0,0,0.3181818181818182,0,4
finetuned_correct2,(default package),implementation,599,0,0,0,601,0,0,0,-1.0,7,2
finetuned_correct2,(default package),RpcInvocation,6,0,22,21,87,23,0,0,0.13636363636363635,1,1
finetuned_correct2,(default package),MQClientAPIExt,13,0,51,32,252,64,0,0,0.21568627450980393,0,3
finetuned_correct2,(default package),RequestCommand,10,0,19,18,75,19,0,0,0.15789473684210525,1,0
finetuned_correct2,(default package),Builder,5,0,7,6,32,7,0,0,0.2857142857142857,0,0
finetuned_correct2,(default package),BiFunction,0,0,1,0,3,1,0,0,-1.0,1,0
finetuned_correct2,(default package),DistributedFileSystem,16,0,36,15,113,36,0,0,0.6944444444444444,0,3
finetuned_correct2,(default package),DubboProtocol,7,2,11,7,68,19,0,0,1.0,1,3
finetuned_correct2,(default package),CassandraSinkBase,6,0,7,7,70,16,0,0,0.2857142857142857,0,0
finetuned_correct2,(default package),ClusterBuilder,70,0,2,2,76,2,0,0,1.0,0,3
finetuned_correct2,(default package),to,27,0,0,0,29,0,0,0,-1.0,0,1
finetuned_correct2,(default package),is,9,0,0,0,10,0,0,0,-1.0,0,0
finetuned_correct2,(default package),TokenMetadata,29,0,26,21,187,42,0,0,0.2692307692307692,0,3
finetuned_correct2,(default package),RangeToken,2,0,3,3,14,3,0,0,0.0,0,1
finetuned_correct2,(default package),variables,4,0,2,0,9,2,0,0,1.0,0,1
finetuned_correct2,(default package),to,2,0,0,0,4,0,0,0,-1.0,0,0
finetuned_correct2,(default package),MessageDispatchThrottlingTestImpl,18,0,3,3,50,3,0,0,0.0,0,1
finetuned_correct2,(default package),TestTaskLocker,0,0,2,2,10,2,0,0,-1.0,0,0
finetuned_correct2,(default package),TestWorkerMetricsFactory,0,0,1,1,8,1,0,0,-1.0,0,0
finetuned_correct2,(default package),TestableKinesisSupervisorSpec,0,0,1,0,7,1,0,0,-1.0,0,0
finetuned_correct2,(default package),Config,159,140,0,0,208,0,0,0,-1.0,2,3
finetuned_correct2,(default package),Cluster,48,48,0,0,50,0,0,0,-1.0,4,0
finetuned_correct2,(default package),Internal,5,5,0,0,7,0,0,0,-1.0,0,0
finetuned_correct2,(default package),Storage,8,8,0,0,10,0,0,0,-1.0,0,0
finetuned_correct2,(default package),Rpc,11,11,0,0,13,0,0,0,-1.0,0,0
finetuned_correct2,(default package),NativeTransport,6,6,0,0,8,0,0,0,-1.0,0,0
finetuned_correct2,(default package),Encryption,2,2,0,0,4,0,0,0,-1.0,0,0
finetuned_correct2,(default package),ServerEncryption,2,2,0,0,4,0,0,0,-1.0,0,0
finetuned_correct2,(default package),ClientEncryption,3,3,0,0,5,0,0,0,-1.0,0,0
finetuned_correct2,(default package),Compression,2,2,0,0,4,0,0,0,-1.0,0,0
finetuned_correct2,(default package),Cache,8,8,0,0,10,0,0,0,-1.0,3,0
finetuned_correct2,(default package),Schema,1,1,0,0,3,0,0,0,-1.0,1,0
finetuned_correct2,(default package),PhiAccumulator,2,2,0,0,4,0,0,0,-1.0,0,0
finetuned_correct2,(default package),Misc,9,9,0,0,11,0,0,0,-1.0,0,0
finetuned_correct2,(default package),SeedProvider,3,3,0,0,5,0,0,0,-1.0,0,0
finetuned_correct2,(default package),ParameterizedClass,2,2,0,0,4,0,0,0,-1.0,0,0
finetuned_correct2,(default package),UserDefinedFunction,6,6,0,0,8,0,0,0,-1.0,0,0
finetuned_correct2,(default package),Interface,3,3,0,0,5,0,0,0,-1.0,0,0
finetuned_correct2,(default package),DiskAccessMode,1,1,0,0,3,0,0,0,-1.0,0,0
finetuned_correct2,(default package),DiskFailurePolicy,1,1,0,0,3,0,0,0,-1.0,0,0
finetuned_correct2,(default package),CommitFailurePolicy,1,1,0,0,3,0,0,0,-1.0,0,0
finetuned_correct2,(default package),DiskOptimizationStrategy,1,1,0,0,3,0,0,0,-1.0,0,0
finetuned_correct2,(default package),MemtableAllocationType,1,1,0,0,3,0,0,0,-1.0,0,0
finetuned_correct2,(default package),PhiAccumulator,2,2,0,0,4,0,0,0,-1.0,0,0
finetuned_correct2,(default package),SavingsWarningStrategy,1,1,0,0,3,0,0,0,-1.0,0,0
finetuned_correct2,(default package),Dispatcher,19,0,22,3,254,35,0,0,0.36363636363636365,0,0
finetuned_correct2,(default package),TestAggregatedLogFormat,5,0,2,2,21,2,0,0,1.0,0,0
finetuned_correct2,(default package),DefaultMQProducerImpl,27,0,0,0,83,0,0,0,-1.0,0,2
