Project Name,Package Name,Type Name,MethodName,LOC,CC,PC
codellama_correct,(default package),RemoveTest,testLocalToken,4,1,0
codellama_correct,(default package),RemoveTest,testRemoveToken,30,2,0
codellama_correct,(default package),RemoveTest,run,9,1,0
codellama_correct,(default package),RemoveTest,testStartRemoving,13,1,0
codellama_correct,(default package),RemoveTest,testFinishRemoving,8,1,0
codellama_correct,(default package),RemoveTest,handleMessage,5,2,2
codellama_correct,(default package),RemoveTest,handleMessage,10,2,2
codellama_correct,(default package),ReplicationSink,handleMessage,5,2,2
codellama_correct,(default package),NotificationSink,handleMessage,10,2,2
codellama_correct,(default package),Gossiper,Gossiper,10,1,0
codellama_correct,(default package),Gossiper,getInstance,6,2,0
codellama_correct,(default package),Gossiper,start,3,1,0
codellama_correct,(default package),Gossiper,stop,3,1,0
codellama_correct,(default package),Gossiper,run,17,2,0
codellama_correct,(default package),Gossiper,makeRandomGossipDigest,4,1,1
codellama_correct,(default package),Gossiper,doGossipToLiveMember,6,1,1
codellama_correct,(default package),Gossiper,chooseRandomLiveEndpoint,6,3,0
codellama_correct,(default package),GossipTask,run,17,2,0
codellama_correct,(default package),CassandraServer,CassandraServer,3,1,0
codellama_correct,(default package),CassandraServer,start,4,1,0
codellama_correct,(default package),CassandraServer,validateKeyCommand,6,2,3
codellama_correct,(default package),CassandraServer,validateCommand,11,4,2
codellama_correct,(default package),CassandraServer,readColumnFamily,18,2,1
codellama_correct,(default package),CassandraServer,thriftifyColumns,14,4,1
codellama_correct,(default package),CassandraServer,get_columns_since,19,4,4
codellama_correct,(default package),CassandraServer,get_slice_by_names,8,2,4
codellama_correct,(default package),CassandraServer,get_slice,8,2,5
codellama_correct,(default package),TesterContext,getLogger,3,1,0
codellama_correct,(default package),TesterContext,getObjectName,3,1,0
codellama_correct,(default package),TesterContext,getDomain,3,1,0
codellama_correct,(default package),TesterContext,getMBeanKeyProperties,3,1,0
codellama_correct,(default package),TesterContext,getPipeline,3,1,0
codellama_correct,(default package),TesterContext,getCluster,3,1,0
codellama_correct,(default package),TesterContext,setCluster,2,1,1
codellama_correct,(default package),TesterContext,getBackgroundProcessorDelay,3,1,0
codellama_correct,(default package),TesterContext,setBackgroundProcessorDelay,2,1,1
codellama_correct,(default package),TesterContext,getName,3,1,0
codellama_correct,(default package),TesterContext,setName,2,1,1
codellama_correct,(default package),TesterContext,getParent,3,1,0
codellama_correct,(default package),TesterContext,setParent,2,1,1
codellama_correct,(default package),TesterContext,getParentClassLoader,3,1,0
codellama_correct,(default package),TesterContext,setParentClassLoader,2,1,1
codellama_correct,(default package),TesterContext,getRealm,3,1,0
codellama_correct,(default package),TesterContext,setRealm,2,1,1
codellama_correct,(default package),TesterContext,backgroundProcess,2,1,0
codellama_correct,(default package),TesterContext,addChild,2,1,1
codellama_correct,(default package),TesterContext,addContainerListener,2,1,1
codellama_correct,(default package),TesterContext,addPropertyChangeListener,2,1,1
codellama_correct,(default package),TesterContext,findChild,3,1,1
codellama_correct,(default package),TesterContext,findChildren,3,1,0
codellama_correct,(default package),TesterContext,findContainerListeners,3,1,0
codellama_correct,(default package),TesterContext,removeChild,2,1,1
codellama_correct,(default package),TesterContext,removeContainerListener,2,1,1
codellama_correct,(default package),TesterContext,removePropertyChangeListener,2,1,1
codellama_correct,(default package),TesterContext,fireContainerEvent,2,1,2
codellama_correct,(default package),TesterContext,getAccessLog,3,1,0
codellama_correct,(default package),TesterContext,getStartStopThreads,3,1,0
codellama_correct,(default package),TesterContext,setStartStopThreads,2,1,1
codellama_correct,(default package),TesterContext,getCatalinaBase,3,1,0
codellama_correct,(default package),TesterContext,addLifecycleListener,2,1,1
codellama_correct,(default package),TesterContext,findLifecycleListeners,3,1,0
codellama_correct,(default package),TesterContext,removeLifecycleListener,2,1,1
codellama_correct,(default package),TesterContext,init,2,1,0
codellama_correct,(default package),TesterContext,start,2,1,0
codellama_correct,(default package),TesterContext,stop,2,1,0
codellama_correct,(default package),TesterContext,destroy,2,1,0
codellama_correct,(default package),TesterContext,getState,3,1,0
codellama_correct,(default package),TesterContext,getStateName,3,1,0
codellama_correct,(default package),TesterContext,getAllowCasualMultipartParsing,3,1,0
codellama_correct,(default package),TesterContext,setAllowCasualMultipartParsing,2,1,1
codellama_correct,(default package),TesterContext,getApplicationEventListeners,3,1,0
codellama_correct,(default package),TesterContext,setApplicationEventListeners,2,1,1
codellama_correct,(default package),TesterContext,getApplicationLifecycleListeners,3,1,0
codellama_correct,(default package),TesterContext,setApplicationLifecycleListeners,2,1,1
codellama_correct,(default package),TesterContext,getCharset,3,1,1
codellama_correct,(default package),TesterContext,getConfigFile,3,1,0
codellama_correct,(default package),TesterContext,setConfigFile,2,1,1
codellama_correct,(default package),TesterContext,getConfigured,2,1,0
codellama_correct,(default package),AccessLogValve,AccessLogValve,3,1,0
codellama_correct,(default package),AccessLogValve,rotate,2,1,0
codellama_correct,(default package),AccessLogValve,setBuffered,3,1,1
codellama_correct,(default package),AccessLogValve,setDateStamp,3,1,1
codellama_correct,(default package),AccessLogValve,setDirectory,3,1,1
codellama_correct,(default package),AccessLogValve,setEnabled,3,1,1
codellama_correct,(default package),AccessLogValve,setPattern,3,1,1
codellama_correct,(default package),AccessLogValve,setPrefix,3,1,1
