Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT
codellama_correct,(default package),ApplicationDispatcher,10,0,9,3,88,16,0,0,0.7777777777777778,0,1
codellama_correct,(default package),StringRefAddr,1,0,2,2,9,2,0,0,0.0,0,0
codellama_correct,(default package),ContextEjb,1,0,2,2,9,2,0,0,0.0,0,0
codellama_correct,(default package),ContextEnvironment,1,0,2,2,9,2,0,0,0.0,0,0
codellama_correct,(default package),ContextLocalEjb,1,0,2,2,9,2,0,0,0.0,0,0
codellama_correct,(default package),TestClientToAMTokens,7,1,14,12,68,14,0,0,0.6428571428571429,0,1
codellama_correct,(default package),CustomProtocol,1,1,1,1,4,1,0,0,-1.0,2,0
codellama_correct,(default package),CustomSecurityInfo,0,0,4,4,16,4,0,0,-1.0,0,0
codellama_correct,(default package),CustomAM,5,0,5,4,35,5,0,0,0.4,0,1
codellama_correct,(default package),HeapMemoryTaskStorage,6,0,7,7,88,12,0,0,0.42857142857142855,0,2
codellama_correct,(default package),Overlap,0,0,1,1,5,1,0,0,-1.0,0,0
codellama_correct,(default package),Subarray,0,0,1,1,5,1,0,0,-1.0,0,0
codellama_correct,(default package),Substring,0,0,1,1,5,1,0,0,-1.0,0,0
codellama_correct,(default package),ToString,0,0,1,1,5,1,0,0,-1.0,0,0
codellama_correct,(default package),ToArray,0,0,1,1,5,1,0,0,-1.0,0,0
codellama_correct,(default package),ConcatStrings,1,0,1,1,6,1,0,0,0.0,0,0
codellama_correct,(default package),ConcatArrays,1,0,1,1,6,1,0,0,0.0,0,0
codellama_correct,(default package),ArrayContains,1,0,1,1,6,1,0,0,0.0,0,0
codellama_correct,(default package),ArrayIndexOf,1,0,1,1,6,1,0,0,0.0,0,0
codellama_correct,(default package),ArraySlice,1,0,0,0,3,0,0,0,-1.0,0,0
codellama_correct,(default package),EmbeddedServletOptions,42,1,0,0,44,0,0,0,-1.0,0,0
codellama_correct,(default package),TagFileProcessor,16,0,4,3,36,4,0,0,0.5,0,0
codellama_correct,(default package),TagFileDirectiveVisitor,15,0,2,2,27,2,0,0,1.0,0,0
codellama_correct,(default package),RowMutationSerializer,0,0,3,3,11,3,0,0,-1.0,0,0
codellama_correct,(default package),RowMutationTest,0,0,1,1,12,1,0,0,-1.0,0,1
codellama_correct,(default package),QueryPath,3,0,6,6,24,6,0,0,0.3333333333333333,1,0
codellama_correct,(default package),Config,64,64,0,0,66,0,0,0,-1.0,0,0
codellama_correct,(default package),DefaultHAService,10,0,17,17,104,25,0,0,0.35294117647058826,0,4
codellama_correct,(default package),BrokerConfig,83,0,0,0,85,0,0,0,-1.0,1,1
codellama_correct,(default package),ControllerEventHandler,4,0,7,7,53,10,0,0,0.7142857142857143,0,2
codellama_correct,(default package),RoleChangeHandler,1,0,2,2,16,3,0,0,1.0,0,0
codellama_correct,(default package),DledgerControllerStateMachine,4,0,5,5,31,7,0,0,0.8,0,1
codellama_correct,(default package),InnerBrokerController,1,0,18,18,122,33,0,0,0.6111111111111112,0,3
codellama_correct,(default package),AutoSwitchHAConnection,19,0,12,11,89,14,0,0,0.16666666666666666,0,3
codellama_correct,(default package),ReadSocketService,4,0,0,0,6,0,0,0,-1.0,1,0
codellama_correct,(default package),AutoSwitchHAService,3,0,9,9,34,10,0,0,0.7777777777777778,1,0
codellama_correct,(default package),AutoSwitchAcceptSocketService,0,0,3,2,10,3,0,0,-1.0,0,0
codellama_correct,(default package),AutoSwitchHAClient,0,0,1,1,5,1,0,0,-1.0,0,0
codellama_correct,(default package),AutoSwitchHAConnection,0,0,1,1,5,1,0,0,-1.0,0,0
codellama_correct,(default package),GroupTransferService,0,0,1,1,4,1,0,0,-1.0,2,0
codellama_correct,(default package),HAConnectionStateNotificationService,0,0,1,1,4,1,0,0,-1.0,2,0
codellama_correct,(default package),EpochFileCache,0,0,4,4,10,4,0,0,-1.0,1,0
codellama_correct,(default package),DispatchRequest,0,0,3,3,8,3,0,0,-1.0,0,0
codellama_correct,(default package),SelectMappedBufferResult,0,0,4,4,10,4,0,0,-1.0,2,0
codellama_correct,(default package),DefaultMessageStore,0,0,5,5,12,5,0,0,-1.0,3,0
codellama_correct,(default package),MessageStoreConfig,0,0,3,3,8,3,0,0,-1.0,0,0
codellama_correct,(default package),InternalLoggerFactory,0,0,2,2,6,2,0,0,-1.0,0,0
codellama_correct,(default package),InternalLogger,0,0,0,0,2,0,0,0,-1.0,9,0
codellama_correct,(default package),RetryInvocationHandler,7,0,4,3,96,18,0,0,0.5,0,0
codellama_correct,(default package),SchemaTools,2,2,3,3,19,5,0,0,1.0,0,0
codellama_correct,(default package),AsyncStateMachine,53,0,20,1,133,22,0,0,0.15,1,2
codellama_correct,(default package),AsyncContextCallback,0,0,1,1,4,1,0,0,-1.0,0,0
codellama_correct,(default package),has,34,0,0,0,35,0,0,0,-1.0,0,1
codellama_correct,(default package),DefaultHAService,10,0,15,15,96,23,0,0,0.26666666666666666,0,4
codellama_correct,(default package),ApplicationHomeSubClusterPBImpl,7,0,19,14,139,36,0,0,0.3157894736842105,0,0
codellama_correct,(default package),SQLFederationStateStore,4,0,10,10,62,10,0,0,0.6,0,0
codellama_correct,(default package),TestRMNMInfo,6,0,4,4,83,10,0,0,0.75,1,1
codellama_correct,(default package),UpdateFairSharesThread,0,0,2,1,25,5,0,0,-1.0,0,0
codellama_correct,(default package),SchedulingThread,0,0,2,1,15,3,0,0,-1.0,0,0
codellama_correct,(default package),RefactoredClientNamenodeProtocol,1,0,26,26,81,26,0,0,0.0,0,0
codellama_correct,(default package),SequentialWriter,13,0,15,7,123,20,0,0,0.7333333333333333,1,1
codellama_correct,(default package),TransactionalProxy,1,0,4,0,36,6,0,0,1.0,0,0
codellama_correct,(default package),ReferenceCountExchangeClient,2,0,8,8,31,9,0,0,0.25,0,0
codellama_correct,(default package),DubboProtocolHandler,0,0,1,1,36,8,0,0,-1.0,0,0
codellama_correct,(default package),ExchangeClientWrapper,1,0,6,6,21,6,0,0,0.0,0,0
codellama_correct,(default package),DubboProtocolServer,1,0,8,8,25,8,0,0,0.25,0,0
codellama_correct,(default package),KinesisSupervisorTuningConfig,9,0,9,9,37,9,0,0,0.2222222222222222,0,0
codellama_correct,(default package),SchemaLoader,0,0,1,1,3,1,0,0,-1.0,2,0
codellama_correct,(default package),AbstractProcessor,10,0,15,12,71,17,0,0,0.3333333333333333,1,1
codellama_correct,(default package),HTTPSampler,3,0,5,1,61,11,0,0,0.8,0,1
codellama_correct,(default package),SegmentRecord,29,14,3,3,66,4,0,0,1.0,0,1
