Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT
developer_after_correct,org.apache.cassandra.service,StorageServiceMBean,0,0,54,54,222,54,0,0,-1.0,0,0
developer_after_correct,org.apache.cassandra.service,CacheService,8,5,37,32,275,69,0,0,0.24324324324324326,3,7
developer_after_correct,org.apache.cassandra.service,CounterCacheSerializer,0,0,3,3,42,12,0,0,-1.0,0,3
developer_after_correct,org.apache.cassandra.service,RowCacheSerializer,0,0,3,3,24,4,0,0,-1.0,0,3
developer_after_correct,org.apache.cassandra.service,KeyCacheSerializer,1,0,3,3,46,10,0,0,0.6666666666666666,0,3
developer_after_correct,org.apache.cassandra.service,StorageService,31,20,87,66,848,187,0,1,0.3333333333333333,0,7
developer_after_correct,org.apache.cassandra.service,DigestMismatchException,0,0,1,1,5,1,0,0,-1.0,0,0
developer_after_correct,org.apache.cassandra.service,AntiEntropyService,47,18,84,62,674,134,0,0,0.05952380952380952,8,15
developer_after_correct,org.apache.cassandra.service,Validator,8,4,12,9,113,21,0,0,0.16666666666666666,5,6
developer_after_correct,org.apache.cassandra.service,ValidatorSerializer,0,0,3,3,18,3,0,0,-1.0,2,2
developer_after_correct,org.apache.cassandra.service,TreeRequestVerbHandler,0,0,1,1,16,1,0,0,-1.0,2,3
developer_after_correct,org.apache.cassandra.service,TreeResponseVerbHandler,0,0,1,1,10,1,0,0,-1.0,0,3
developer_after_correct,org.apache.cassandra.service,CFPair,0,0,1,1,9,1,0,0,-1.0,3,0
developer_after_correct,org.apache.cassandra.service,TreeRequest,5,5,8,8,50,9,0,0,0.0,9,3
developer_after_correct,org.apache.cassandra.service,TreeRequestSerializer,0,0,3,3,20,3,0,0,-1.0,2,2
developer_after_correct,org.apache.cassandra.service,RepairSession,23,5,35,27,293,60,0,0,0.2571428571428571,2,7
developer_after_correct,org.apache.cassandra.service,RepairJob,6,0,11,10,96,18,0,0,0.36363636363636365,0,4
developer_after_correct,org.apache.cassandra.service,Differencer,4,4,5,3,46,9,0,0,0.4,0,2
developer_after_correct,org.apache.cassandra.service,TreeResponse,2,2,1,0,8,1,0,0,0.0,4,0
developer_after_correct,org.apache.cassandra.service,RepairFuture,1,1,1,0,7,1,0,0,0.0,1,1
developer_after_correct,org.apache.cassandra.service,RequestCoordinator,4,0,17,13,61,20,0,0,0.29411764705882354,7,2
developer_after_correct,org.apache.cassandra.service,Order,1,0,4,3,9,4,2,0,1.0,2,1
developer_after_correct,org.apache.cassandra.service,SequentialOrder,1,0,4,3,20,6,0,1,0.5,0,1
developer_after_correct,org.apache.cassandra.service,ParallelOrder,1,0,4,3,16,5,0,1,0.5,0,1
developer_after_correct,org.apache.cassandra.service,SnapshotVerbHandler,1,0,1,1,12,2,0,0,0.0,0,1
developer_after_correct,org.apache.cassandra.service,StorageService,20,10,86,65,829,186,0,1,0.2441860465116279,0,7
developer_after_correct,org.apache.cassandra.gms,Gossiper,16,2,42,14,504,123,0,0,0.047619047619047616,12,5
developer_after_correct,org.apache.cassandra.gms,GossipTimerTask,0,0,1,1,21,4,0,0,-1.0,0,2
developer_after_correct,org.apache.cassandra.gms,Gossiper,20,4,57,32,664,161,0,0,0.21052631578947367,0,6
developer_after_correct,org.apache.cassandra.gms,GossipTask,0,0,1,1,23,5,0,0,-1.0,0,4
developer_after_correct,org.apache.cassandra.gms,Gossiper,16,2,44,16,526,128,0,0,0.1590909090909091,0,5
developer_after_correct,org.apache.cassandra.gms,GossipTask,0,0,1,1,21,4,0,0,-1.0,0,2
developer_after_correct,org.apache.cassandra.gms,VersionedValue,14,13,22,20,94,22,0,0,0.4090909090909091,10,2
developer_after_correct,org.apache.cassandra.gms,VersionedValueFactory,1,0,16,16,51,16,0,0,0.5,0,2
developer_after_correct,org.apache.cassandra.gms,VersionedValueSerializer,0,0,2,2,11,2,0,0,-1.0,0,1
developer_after_correct,org.apache.cassandra.gms,VersionedValue,15,14,27,23,120,30,0,0,0.2962962962962963,0,3
developer_after_correct,org.apache.cassandra.gms,VersionedValueFactory,1,0,18,18,57,18,0,0,0.7222222222222222,0,2
developer_after_correct,org.apache.cassandra.gms,VersionedValueSerializer,0,0,4,3,27,7,0,0,-1.0,0,2
developer_after_correct,org.apache.cassandra.gms,GossipDigestSyn,3,1,2,1,15,2,0,0,0.0,3,0
developer_after_correct,org.apache.cassandra.gms,GossipDigestSerializationHelper,0,0,3,0,17,6,0,0,-1.0,1,1
developer_after_correct,org.apache.cassandra.gms,GossipDigestSynSerializer,0,0,3,3,14,3,0,0,-1.0,0,3
developer_after_correct,org.apache.cassandra.gms,Gossiper,15,2,42,14,503,123,0,0,0.16666666666666666,0,5
developer_after_correct,org.apache.cassandra.gms,GossipTimerTask,0,0,1,1,21,4,0,0,-1.0,0,2
developer_after_correct,org.apache.cassandra.db,CommitLogTest,0,0,2,2,29,3,0,0,-1.0,0,2
developer_after_correct,org.apache.cassandra.db,PartitionColumns,5,3,21,21,104,33,0,0,0.14285714285714285,4,2
developer_after_correct,org.apache.cassandra.db,Builder,2,0,4,4,30,12,0,0,0.0,1,2
developer_after_correct,org.apache.cassandra.db,Memtable,11,1,30,21,186,44,0,0,0.3333333333333333,4,1
developer_after_correct,org.apache.cassandra.db,RowIteratorFactory,7,0,9,6,109,19,0,0,0.3333333333333333,0,1
developer_after_correct,org.apache.cassandra.db,ConvertToColumnIterator,2,0,2,2,14,2,0,0,0.0,0,0
developer_after_correct,org.apache.cassandra.db,ReadVerbHandler,4,0,1,1,43,6,0,0,0.0,2,6
developer_after_correct,org.apache.cassandra.db,ReadContext,2,0,0,0,4,0,0,0,-1.0,2,0
developer_after_correct,org.apache.cassandra.db,BinaryVerbHandler,1,0,1,1,19,2,0,0,0.0,0,2
developer_after_correct,org.apache.cassandra.db,DataFileVerbHandler,1,0,1,1,22,2,0,0,0.0,0,3
developer_after_correct,org.apache.cassandra.db,CommitLogHeader,3,0,17,4,105,24,0,0,0.11764705882352941,1,3
developer_after_correct,org.apache.cassandra.db,CommitLogHeaderSerializer,0,0,2,2,17,4,0,0,-1.0,1,0
developer_after_correct,org.apache.cassandra.db,HintedHandOffManager,6,1,10,5,156,33,0,0,0.2,4,5
developer_after_correct,org.apache.cassandra.db,Table,15,2,37,25,271,70,0,0,0.13513513513513514,26,5
developer_after_correct,org.apache.cassandra.db,TableMetadata,4,0,13,8,60,15,0,0,0.15384615384615385,6,1
developer_after_correct,org.apache.cassandra.db,Table,7,3,31,26,330,77,0,0,0.41935483870967744,0,4
developer_after_correct,org.apache.cassandra.db,ColumnFamilyStoreTest,2,0,60,43,1329,98,0,0,0.7666666666666667,1,4
developer_after_correct,org.apache.cassandra.db,ColumnsTest,3,0,28,6,269,59,0,0,0.10714285714285714,2,3
developer_after_correct,org.apache.cassandra.db,ColumnsCheck,2,0,4,0,23,5,0,0,0.0,1,1
developer_after_correct,org.apache.cassandra.db,AbstractColumnContainer,5,2,24,22,130,37,1,0,0.125,1,3
developer_after_correct,org.apache.cassandra.db,DeletionInfo,2,2,2,2,11,2,0,0,1.0,4,0
developer_after_correct,org.apache.cassandra.db,CounterMutation,5,0,17,13,132,40,0,0,0.17647058823529413,5,5
developer_after_correct,org.apache.cassandra.db,CounterMutationSerializer,0,0,2,2,11,2,0,0,-1.0,0,2
developer_after_correct,org.apache.cassandra.db,SuperColumn,2,0,25,23,163,40,0,1,0.28,5,1
developer_after_correct,org.apache.cassandra.db,SuperColumnSerializer,1,0,7,7,51,10,0,0,0.2857142857142857,0,1
developer_after_correct,org.apache.cassandra.db,RowMutation,7,2,30,28,226,53,0,0,0.13333333333333333,20,8
developer_after_correct,org.apache.cassandra.db,RowMutationSerializer,0,0,3,3,29,6,0,0,-1.0,2,1
developer_after_correct,org.apache.cassandra.db,CounterMutationTest,0,0,2,2,61,2,0,0,-1.0,0,2
developer_after_correct,org.apache.cassandra.db,ColumnIndex,15,2,10,4,82,17,0,0,0.0,3,4
developer_after_correct,org.apache.cassandra.db,Builder,12,0,7,2,64,14,0,0,0.0,0,3
developer_after_correct,org.apache.cassandra.db,RowIndexEntry,8,1,25,19,183,42,1,0,0.24,9,4
developer_after_correct,org.apache.cassandra.db,IndexSerializer,0,0,3,0,5,3,1,0,-1.0,0,1
developer_after_correct,org.apache.cassandra.db,Serializer,2,0,7,7,98,21,0,1,0.0,2,3
developer_after_correct,org.apache.cassandra.db,IndexedEntry,4,0,6,4,37,8,0,1,0.0,0,1
developer_after_correct,org.apache.cassandra.db,ReadVerbHandler,4,0,1,1,43,6,0,0,0.0,0,6
developer_after_correct,org.apache.cassandra.db,ReadContext,2,0,0,0,4,0,0,0,-1.0,0,0
developer_after_correct,org.apache.cassandra.db,SliceFromReadCommand,4,4,5,5,27,5,0,0,0.0,2,2
developer_after_correct,org.apache.cassandra.db,SliceFromReadCommandSerializer,0,0,2,2,19,2,0,0,-1.0,0,1
developer_after_correct,org.apache.cassandra.db,SliceByNamesReadCommand,1,1,5,5,23,5,0,0,0.0,3,2
developer_after_correct,org.apache.cassandra.db,SliceByNamesReadCommandSerializer,0,0,2,2,29,5,0,0,-1.0,0,1
developer_after_correct,org.apache.cassandra.db,TypeSizes,7,2,15,15,78,21,2,0,0.8666666666666667,27,1
developer_after_correct,org.apache.cassandra.db,NativeDBTypeSizes,0,0,4,4,14,4,0,1,-1.0,0,0
developer_after_correct,org.apache.cassandra.db,VIntEncodedTypeSizes,1,0,5,5,33,8,0,1,0.4,0,0
developer_after_correct,org.apache.cassandra.db,SliceFromReadCommand,5,4,8,7,64,15,0,0,0.0,0,2
developer_after_correct,org.apache.cassandra.db,SliceFromReadCommandSerializer,0,0,3,3,35,3,0,0,-1.0,0,2
developer_after_correct,org.apache.cassandra.db,Truncation,3,3,3,3,18,3,0,0,0.6666666666666666,1,0
developer_after_correct,org.apache.cassandra.db,TruncationSerializer,0,0,3,3,14,3,0,0,-1.0,0,2
developer_after_correct,org.apache.cassandra.db,TruncateResponse,4,4,5,5,33,5,0,0,0.6,2,3
developer_after_correct,org.apache.cassandra.db,TruncateResponseSerializer,0,0,3,3,16,3,0,0,-1.0,1,2
developer_after_correct,org.apache.cassandra.db,CounterMutation,4,1,14,13,80,24,0,0,0.2857142857142857,0,3
developer_after_correct,org.apache.cassandra.db,CounterMutationSerializer,0,0,3,3,14,3,0,0,-1.0,0,3
developer_after_correct,org.apache.cassandra.db,RowMutation,7,3,31,30,245,60,0,0,0.1935483870967742,0,7
developer_after_correct,org.apache.cassandra.db,RowMutationSerializer,0,0,4,4,40,7,0,0,-1.0,0,2
developer_after_correct,org.apache.cassandra.db,SliceByNamesReadCommand,1,1,5,5,23,5,0,0,0.0,0,2
developer_after_correct,org.apache.cassandra.db,SliceByNamesReadCommandSerializer,0,0,3,3,46,8,0,0,-1.0,0,2
developer_after_correct,org.apache.cassandra.db,SnapshotCommand,5,5,3,3,19,3,0,0,0.6666666666666666,2,0
developer_after_correct,org.apache.cassandra.db,SnapshotCommandSerializer,0,0,3,3,18,3,0,0,-1.0,0,2
developer_after_correct,org.apache.cassandra.db,SystemTable,10,1,10,8,129,13,0,0,0.2,1,7
developer_after_correct,org.apache.cassandra.db,StorageMetadata,2,0,4,3,17,4,0,0,0.0,1,0
developer_after_correct,com.alibaba.rocketmq.common.protocol.header,SendMessageRequestHeader,11,0,23,23,84,23,0,0,0.5217391304347826,2,0
developer_after_correct,com.alibaba.rocketmq.common.protocol.header,PullMessageRequestHeader,10,0,21,21,77,21,0,0,0.5238095238095238,1,0
developer_after_correct,com.alibaba.rocketmq.common.protocol.header,SendMessageRequestHeaderV2,12,0,27,27,124,27,0,0,0.07407407407407407,1,2
developer_after_correct,eu.stratosphere.api.java.operators,Grouping,4,0,9,5,94,13,0,0,0.4444444444444444,0,0
developer_after_correct,org.apache.coyote.http11,Http11Processor,6,0,12,6,707,131,0,0,0.16666666666666666,0,0
developer_after_correct,org.apache.coyote.http11,Http11NioProcessor,38,0,50,38,1254,217,0,0,0.1,2,6
developer_after_correct,org.apache.coyote.http11,Http11AprProcessor,36,0,48,36,1239,200,0,0,0.10416666666666667,0,3
developer_after_correct,org.apache.coyote.http11,Http11Processor,6,0,13,8,414,78,0,0,0.15384615384615385,0,0
developer_after_correct,org.apache.coyote.http11,Http11NioProcessor,37,0,50,38,1213,208,0,0,0.14,0,5
developer_after_correct,org.apache.coyote.http11,Http11NioProtocol,32,0,98,97,544,121,0,0,0.04081632653061224,2,5
developer_after_correct,org.apache.coyote.http11,Http11ConnectionHandler,6,0,4,3,114,14,0,0,0.0,1,3
developer_after_correct,org.apache.coyote.http11,InternalNioInputBuffer,15,0,21,17,538,103,0,0,0.0,3,2
developer_after_correct,org.apache.coyote.http11,SocketInputBuffer,0,0,1,1,17,3,0,0,-1.0,0,1
developer_after_correct,org.apache.coyote.http11,InternalNioOutputBuffer,14,0,32,23,443,70,0,0,0.0625,3,2
developer_after_correct,org.apache.coyote.http11,SocketOutputBuffer,0,0,1,1,26,4,0,0,-1.0,0,1
developer_after_correct,org.apache.coyote.http11,Http11NioProcessor,37,0,50,38,1215,208,0,0,0.14,0,5
developer_after_correct,org.apache.coyote.http11,AbstractOutputBuffer,15,0,35,22,380,67,0,0,0.17142857142857143,0,1
developer_after_correct,org.apache.jorphan.math,StatCalculator,13,0,24,19,200,34,0,0,0.20833333333333334,2,1
developer_after_correct,org.apache.jorphan.math,StatCalculator,13,0,24,19,200,34,0,0,0.25,0,1
developer_after_correct,org.apache.jmeter.engine.util,FunctionParser,1,0,3,0,194,30,0,0,0.0,0,1
developer_after_correct,org.apache.jmeter.engine.util,TestValueReplacer,1,0,5,4,45,5,0,0,0.6,0,0
developer_after_correct,org.apache.flink.test.util,JavaProgramTestBase,3,0,11,7,134,14,0,0,0.0,0,0
developer_after_correct,com.ai.cloud.skywalking.analysis,AnalysisServerDriver,1,0,3,2,39,5,0,0,0.6666666666666666,1,2
developer_after_correct,com.ai.cloud.skywalking.analysis.categorize2chain.model,ChainNode,11,0,24,23,99,28,0,0,0.4583333333333333,1,0
developer_after_correct,com.ai.cloud.skywalking.analysis.categorize2chain.model,ChainInfo,7,0,18,17,97,25,0,0,0.16666666666666666,2,1
developer_after_correct,com.ai.cloud.skywalking.analysis.categorize2chain,Summary,2,0,6,3,39,9,0,0,0.0,0,1
developer_after_correct,org.apache.catalina.valves.rewrite,ResolverImpl,1,0,11,7,348,101,0,0,0.0,2,1
developer_after_correct,org.apache.catalina.valves.rewrite,ResolverImpl,1,0,9,7,270,83,0,0,0.3333333333333333,0,1
developer_after_correct,org.apache.jmeter.save,SaveService,8,0,18,13,195,28,0,0,0.2777777777777778,8,1
developer_after_correct,org.apache.jmeter.save,Test,0,0,3,3,14,3,0,0,-1.0,0,1
developer_after_correct,org.apache.jmeter.save,DataSource,8,8,5,5,54,5,0,0,-1.0,0,0
developer_after_correct,org.apache.jmeter.protocol.jdbc.sampler,JDBCSampler,6,4,16,13,150,26,0,0,0.375,0,1
developer_after_correct,org.apache.jmeter.protocol.jdbc.config.gui,PoolConfigGui,7,0,11,8,105,16,0,0,0.36363636363636365,0,0
developer_after_correct,org.apache.jmeter.protocol.jdbc.util,DBConnectionManager,3,0,9,5,108,13,0,0,0.4444444444444444,2,1
developer_after_correct,org.apache.pulsar.tests.integration.suites,PulsarTestSuite,0,0,4,4,29,9,1,0,-1.0,1,1
developer_after_correct,org.apache.pulsar.tests.integration.suites,PulsarTieredStorageTestSuite,1,0,4,2,18,5,0,0,0.75,0,0
developer_after_correct,org.apache.pulsar.tests.integration.suites,PulsarSQLTestSuite,4,4,2,0,23,3,0,1,1.0,0,0
developer_after_correct,org.apache.pulsar.tests.integration.topologies,PulsarClusterTestBase,1,0,9,6,37,10,0,1,0.3333333333333333,0,0
developer_after_correct,org.apache.pulsar.tests.integration.topologies,PulsarTestBase,0,0,7,1,83,16,1,0,-1.0,1,1
developer_after_correct,org.apache.flink.runtime.resourcemanager,TestingResourceManagerFactory,11,0,18,12,90,18,0,0,0.2777777777777778,0,1
developer_after_correct,org.apache.flink.runtime.resourcemanager,Builder,5,0,6,6,36,6,0,0,0.0,0,0
developer_after_correct,org.apache.flink.runtime.resourcemanager,MockResourceManager,1,0,8,4,28,8,0,0,0.625,2,1
developer_after_correct,org.apache.flink.runtime.leaderelection,LeaderChangeClusterComponentsTest,9,1,10,8,90,13,0,0,0.2,0,1
developer_after_correct,org.apache.flink.runtime.leaderelection,BlockingOperator,1,0,2,2,18,4,0,0,1.0,1,0
developer_after_correct,org.apache.flink.runtime.leaderelection,JobManagerLeaderElectionTest,5,1,5,4,72,8,0,0,0.0,0,0
developer_after_correct,org.apache.flink.runtime.leaderelection,JobManagerLeaderElectionTest,6,1,5,4,76,9,0,0,0.0,0,0
developer_after_correct,org.apache.pulsar.common.util.collections,ConcurrentOpenHashMap,15,0,32,21,356,69,0,0,0.15625,5,1
developer_after_correct,org.apache.pulsar.common.util.collections,Section,6,0,8,1,208,38,0,0,0.0,0,1
developer_after_correct,org.apache.dubbo.config.deploy,DefaultApplicationDeployer,20,0,68,19,941,206,0,0,0.04411764705882353,1,3
developer_after_correct,org.apache.dubbo.qos.command.util,CommandHelperTest,1,0,3,0,57,3,0,0,0.0,0,0
developer_after_correct,org.apache.pulsar.proxy.server,BrokerDiscoveryProvider,7,0,6,3,101,12,0,0,0.3333333333333333,4,3
developer_after_correct,org.apache.pulsar.proxy.server,ProxyRolesEnforcementTest,3,0,19,15,136,21,0,0,0.631578947368421,0,5
developer_after_correct,org.apache.pulsar.proxy.server,BasicAuthenticationData,1,0,5,5,20,5,0,0,0.6,0,0
developer_after_correct,org.apache.pulsar.proxy.server,BasicAuthentication,1,0,5,5,21,5,0,0,0.8,5,0
developer_after_correct,org.apache.pulsar.proxy.server,BasicAuthenticationProvider,0,0,4,4,18,6,0,0,-1.0,5,1
developer_after_correct,org.apache.pulsar.proxy.server,ProxyAuthenticationTest,3,0,19,14,134,22,0,0,0.631578947368421,0,5
developer_after_correct,org.apache.pulsar.proxy.server,BasicAuthenticationData,1,0,5,5,20,5,0,0,0.6,0,0
developer_after_correct,org.apache.pulsar.proxy.server,BasicAuthentication,1,0,5,5,21,5,0,0,0.8,0,0
developer_after_correct,org.apache.pulsar.proxy.server,BasicAuthenticationProvider,0,0,4,4,26,7,0,0,-1.0,0,1
developer_after_correct,org.apache.pulsar.proxy.server,ProxyForwardAuthDataTest,3,0,5,0,72,5,0,0,0.4,0,3
developer_after_correct,org.apache.pulsar.proxy.server,WebServer,10,0,9,9,132,16,0,0,0.0,2,1
developer_after_correct,org.apache.pulsar.proxy.server,ProxyRolesEnforcementTest,5,0,19,14,141,21,0,0,0.7368421052631579,0,5
developer_after_correct,org.apache.pulsar.proxy.server,BasicAuthenticationData,1,0,5,5,20,5,0,0,0.6,0,0
developer_after_correct,org.apache.pulsar.proxy.server,BasicAuthentication,1,0,5,5,21,5,0,0,0.8,0,0
developer_after_correct,org.apache.pulsar.proxy.server,BasicAuthenticationProvider,0,0,4,4,18,6,0,0,-1.0,0,1
developer_after_correct,org.apache.pulsar.proxy.server,ProxyConfiguration,52,0,11,10,108,13,0,0,0.5454545454545454,10,0
developer_after_correct,org.apache.pulsar.proxy.server,HttpReverseProxyConfig,3,0,5,4,22,5,0,0,0.0,0,0
developer_after_correct,org.apache.pulsar.proxy.server,ProxyService,20,0,14,14,126,21,0,0,0.0,7,2
developer_after_correct,org.apache.pulsar.proxy.server,SuperUserAuthedAdminProxyHandlerTest,4,0,7,3,88,7,0,0,0.0,1,4
developer_after_correct,org.apache.pulsar.proxy.server,ProxyAuthenticationTest,5,0,19,14,138,22,0,0,0.7368421052631579,0,5
developer_after_correct,org.apache.pulsar.proxy.server,BasicAuthenticationData,1,0,5,5,20,5,0,0,0.6,0,0
developer_after_correct,org.apache.pulsar.proxy.server,BasicAuthentication,1,0,5,5,21,5,0,0,0.8,0,0
developer_after_correct,org.apache.pulsar.proxy.server,BasicAuthenticationProvider,0,0,4,4,26,7,0,0,-1.0,0,1
developer_after_correct,org.apache.pulsar.proxy.server,ParserProxyHandler,10,0,3,2,105,13,0,0,0.0,1,2
developer_after_correct,org.apache.pulsar.proxy.server,ProxyServiceStarter,12,0,10,9,188,31,0,0,0.3,1,6
developer_after_correct,org.apache.flink.runtime.jobmaster.slotpool,SlotPoolUtils,1,1,15,8,65,17,0,0,0.6666666666666666,1,1
developer_after_correct,org.apache.rocketmq.common.filter,FilterAPI,0,0,4,4,54,12,0,0,-1.0,4,1
developer_after_correct,org.apache.rocketmq.common.filter,FilterAPITest,3,0,1,1,16,2,0,0,0.0,0,1
developer_after_correct,org.apache.rocketmq.broker.processor,ClientManageProcessor,2,0,6,6,105,20,0,0,0.3333333333333333,2,3
developer_after_correct,org.apache.rocketmq.broker.processor,SendMessageProcessorTest,7,0,23,18,167,25,0,0,0.2608695652173913,0,5
developer_after_correct,org.apache.rocketmq.broker.longpolling,NotifyMessageArrivingListener,1,0,2,2,9,2,0,0,0.0,0,1
developer_after_correct,org.apache.rocketmq.broker.longpolling,PullRequestHoldService,5,0,8,6,118,24,0,0,0.0,4,2
developer_after_correct,org.apache.rocketmq.store,DefaultMessageStoreTest,6,0,5,5,84,9,0,0,0.4,0,2
developer_after_correct,org.apache.rocketmq.store,MyMessageArrivingListener,0,0,1,1,4,1,0,0,-1.0,0,0
developer_after_correct,org.apache.rocketmq.store,MessageStore,0,0,42,0,44,42,0,0,-1.0,9,1
developer_after_correct,org.apache.rocketmq.store,DefaultMessageFilter,1,0,3,3,18,5,0,0,0.6666666666666666,0,0
developer_after_correct,org.apache.rocketmq.store,ConsumeQueue,13,1,30,26,450,89,0,0,0.0,7,1
developer_after_correct,org.apache.rocketmq.store,DefaultMessageStoreTest,7,0,9,6,112,14,0,0,0.4444444444444444,0,3
developer_after_correct,org.apache.rocketmq.store,MyMessageArrivingListener,0,0,1,1,4,1,0,0,-1.0,0,0
developer_after_correct,org.apache.rocketmq.store,AppendMessageCallback,0,0,2,0,16,2,0,0,-1.0,0,1
developer_after_correct,org.apache.rocketmq.store,DefaultMessageStoreTest,6,0,5,5,84,9,0,0,0.4,0,2
developer_after_correct,org.apache.rocketmq.store,MyMessageArrivingListener,0,0,1,1,4,1,0,0,-1.0,0,0
developer_after_correct,org.apache.rocketmq.store,StoreCheckpointTest,0,0,1,1,16,1,0,0,-1.0,0,0
developer_after_correct,org.apache.rocketmq.store,MappedFileQueueTest,0,0,5,5,105,10,0,0,-1.0,0,1
developer_after_correct,org.apache.rocketmq.store,MappedFileTest,1,0,1,1,18,1,0,0,0.0,0,0
developer_after_correct,org.apache.rocketmq.store,MultiDispatch,3,0,4,4,47,10,0,0,0.0,1,1
developer_after_correct,org.apache.rocketmq.store,MultiDispatchTest,2,0,5,4,50,6,0,0,0.6,0,5
developer_after_correct,org.apache.rocketmq.common.protocol,ResponseCode,28,28,0,0,30,0,0,0,-1.0,6,0
developer_after_correct,org.apache.rocketmq.common.protocol,RequestCode,83,83,0,0,91,0,0,0,-1.0,6,0
