Project Name,Package Name,Type Name,MethodName,LOC,CC,PC
developer_after_correct,org.apache.catalina.connector,Connector,getProxyPort,3,1,0
developer_after_correct,org.apache.catalina.connector,Connector,setProxyPort,4,1,1
developer_after_correct,org.apache.catalina.connector,Connector,getRedirectPort,3,1,0
developer_after_correct,org.apache.catalina.connector,Connector,setRedirectPort,4,1,1
developer_after_correct,org.apache.catalina.connector,Connector,getScheme,3,1,0
developer_after_correct,org.apache.catalina.connector,Connector,setScheme,3,1,1
developer_after_correct,org.apache.catalina.connector,Connector,getSecure,3,1,0
developer_after_correct,org.apache.catalina.connector,Connector,setSecure,4,1,1
developer_after_correct,org.apache.catalina.connector,Connector,getURIEncoding,3,1,0
developer_after_correct,org.apache.catalina.connector,Connector,getURIEncodingLower,3,1,0
developer_after_correct,org.apache.catalina.connector,Connector,setURIEncoding,10,2,1
developer_after_correct,org.apache.catalina.connector,Connector,getUseBodyEncodingForURI,3,1,0
developer_after_correct,org.apache.catalina.connector,Connector,setUseBodyEncodingForURI,4,1,1
developer_after_correct,org.apache.catalina.connector,Connector,getXpoweredBy,3,1,0
developer_after_correct,org.apache.catalina.connector,Connector,setXpoweredBy,4,1,1
developer_after_correct,org.apache.catalina.connector,Connector,setUseIPVHosts,4,1,1
developer_after_correct,org.apache.catalina.connector,Connector,getUseIPVHosts,3,1,0
developer_after_correct,org.apache.catalina.connector,Connector,getExecutorName,7,2,0
developer_after_correct,org.apache.catalina.connector,Connector,addSslHostConfig,3,1,1
developer_after_correct,org.apache.catalina.connector,Connector,findSslHostConfigs,3,1,0
developer_after_correct,org.apache.catalina.connector,Connector,addUpgradeProtocol,3,1,1
developer_after_correct,org.apache.catalina.connector,Connector,findUpgradeProtocols,3,1,0
developer_after_correct,org.apache.catalina.connector,Connector,createRequest,5,1,0
developer_after_correct,org.apache.catalina.connector,Connector,createResponse,5,1,0
developer_after_correct,org.apache.catalina.connector,Connector,createObjectNameKeyProperties,26,5,1
developer_after_correct,org.apache.catalina.connector,Connector,pause,10,2,0
developer_after_correct,org.apache.catalina.connector,Connector,resume,10,2,0
developer_after_correct,org.apache.catalina.connector,Connector,initInternal,26,6,0
developer_after_correct,org.apache.catalina.connector,Connector,startInternal,12,2,0
developer_after_correct,org.apache.catalina.connector,Connector,stopInternal,11,2,0
developer_after_correct,org.apache.catalina.connector,Connector,destroyInternal,14,3,0
developer_after_correct,org.apache.catalina.connector,Connector,toString,15,2,0
developer_after_correct,org.apache.catalina.connector,Connector,getDomainInternal,9,2,0
developer_after_correct,org.apache.catalina.connector,Connector,getObjectNameKeyProperties,3,1,0
developer_after_correct,org.apache.catalina.connector,CoyoteInputStream,CoyoteInputStream,3,1,1
developer_after_correct,org.apache.catalina.connector,CoyoteInputStream,clear,3,1,0
developer_after_correct,org.apache.catalina.connector,CoyoteInputStream,clone,3,1,0
developer_after_correct,org.apache.catalina.connector,CoyoteInputStream,read,26,3,0
developer_after_correct,org.apache.catalina.connector,CoyoteInputStream,run,4,1,0
developer_after_correct,org.apache.catalina.connector,CoyoteInputStream,available,26,3,0
developer_after_correct,org.apache.catalina.connector,CoyoteInputStream,run,4,1,0
developer_after_correct,org.apache.catalina.connector,CoyoteInputStream,read,26,3,1
developer_after_correct,org.apache.catalina.connector,CoyoteInputStream,run,4,1,0
developer_after_correct,org.apache.catalina.connector,CoyoteInputStream,read,26,3,3
developer_after_correct,org.apache.catalina.connector,CoyoteInputStream,run,4,1,0
developer_after_correct,org.apache.catalina.connector,CoyoteInputStream,readLine,3,1,3
developer_after_correct,org.apache.catalina.connector,CoyoteInputStream,close,25,3,0
developer_after_correct,org.apache.catalina.connector,CoyoteInputStream,run,4,1,0
developer_after_correct,org.apache.catalina.connector,TestSendFile,testSendFile,31,5,0
developer_after_correct,org.apache.catalina.connector,TestSendFile,generateFile,18,2,3
developer_after_correct,org.apache.catalina.connector,TestSendFile,WritingServlet,3,1,1
developer_after_correct,org.apache.catalina.connector,TestSendFile,doGet,27,4,2
developer_after_correct,org.apache.catalina.connector,WritingServlet,WritingServlet,3,1,1
developer_after_correct,org.apache.catalina.connector,WritingServlet,doGet,27,4,2
developer_after_correct,org.apache.catalina.connector,TestCoyoteAdapter,testPathParmsRootNone,3,1,0
developer_after_correct,org.apache.catalina.connector,TestCoyoteAdapter,testPathParmsFooNone,3,1,0
developer_after_correct,org.apache.catalina.connector,TestCoyoteAdapter,testPathParmsRootSessionOnly,3,1,0
developer_after_correct,org.apache.catalina.connector,TestCoyoteAdapter,testPathParmsFooSessionOnly,3,1,0
developer_after_correct,org.apache.catalina.connector,TestCoyoteAdapter,testPathParmsFooSessionDummy,3,1,0
developer_after_correct,org.apache.catalina.connector,TestCoyoteAdapter,testPathParmsFooSessionDummyValue,3,1,0
developer_after_correct,org.apache.catalina.connector,TestCoyoteAdapter,testPathParmsFooSessionValue,3,1,0
developer_after_correct,org.apache.catalina.connector,TestCoyoteAdapter,testPathParmsFooSessionBar,3,1,0
developer_after_correct,org.apache.catalina.connector,TestCoyoteAdapter,testPathParamsRedirect,24,3,0
developer_after_correct,org.apache.catalina.connector,TestCoyoteAdapter,pathParamTest,9,1,2
developer_after_correct,org.apache.catalina.connector,TestCoyoteAdapter,testPath,4,1,2
developer_after_correct,org.apache.catalina.connector,TestCoyoteAdapter,doGet,9,2,2
developer_after_correct,org.apache.catalina.connector,TestCoyoteAdapter,testPathParamExtRootNoParam,3,1,0
developer_after_correct,org.apache.catalina.connector,TestCoyoteAdapter,testPathParamExtLevel1NoParam,3,1,0
developer_after_correct,org.apache.catalina.connector,TestCoyoteAdapter,testPathParamExtLevel1WithParam,3,1,0
developer_after_correct,org.apache.catalina.connector,TestCoyoteAdapter,pathParamExtenionTest,9,1,2
developer_after_correct,org.apache.catalina.connector,TestCoyoteAdapter,testBug54602a,3,1,0
developer_after_correct,org.apache.catalina.connector,TestCoyoteAdapter,testBug54602b,3,1,0
developer_after_correct,org.apache.catalina.connector,TestCoyoteAdapter,testBug54602c,3,1,0
developer_after_correct,org.apache.catalina.connector,TestCoyoteAdapter,testBug54602d,3,1,0
developer_after_correct,org.apache.catalina.connector,TestCoyoteAdapter,testBug54602e,3,1,0
developer_after_correct,org.apache.catalina.connector,TestCoyoteAdapter,doTestUriDecoding,12,1,3
developer_after_correct,org.apache.catalina.connector,TestCoyoteAdapter,getPathInfo,3,1,0
developer_after_correct,org.apache.catalina.connector,TestCoyoteAdapter,doGet,3,1,2
developer_after_correct,org.apache.catalina.connector,TestCoyoteAdapter,testBug54928,32,4,0
developer_after_correct,org.apache.catalina.connector,TestCoyoteAdapter,isResponseBodyOK,3,1,0
developer_after_correct,org.apache.catalina.connector,TestCoyoteAdapter,getThread,3,1,0
developer_after_correct,org.apache.catalina.connector,TestCoyoteAdapter,isCompleted,3,1,0
developer_after_correct,org.apache.catalina.connector,TestCoyoteAdapter,doGet,31,2,2
developer_after_correct,org.apache.catalina.connector,TestCoyoteAdapter,run,19,2,0
developer_after_correct,org.apache.catalina.connector,PathParamServlet,doGet,9,2,2
developer_after_correct,org.apache.catalina.connector,PathInfoServlet,getPathInfo,3,1,0
developer_after_correct,org.apache.catalina.connector,PathInfoServlet,doGet,3,1,2
developer_after_correct,org.apache.catalina.connector,AsyncServlet,getThread,3,1,0
developer_after_correct,org.apache.catalina.connector,AsyncServlet,isCompleted,3,1,0
developer_after_correct,org.apache.catalina.connector,AsyncServlet,doGet,31,2,2
developer_after_correct,org.apache.catalina.connector,AsyncServlet,run,19,2,0
developer_after_correct,org.apache.catalina.connector,OutputBuffer,OutputBuffer,3,1,0
developer_after_correct,org.apache.catalina.connector,OutputBuffer,OutputBuffer,9,1,1
developer_after_correct,org.apache.catalina.connector,OutputBuffer,setResponse,3,1,1
developer_after_correct,org.apache.catalina.connector,OutputBuffer,isSuspended,3,1,0
developer_after_correct,org.apache.catalina.connector,OutputBuffer,setSuspended,3,1,1
developer_after_correct,org.apache.catalina.connector,OutputBuffer,isClosed,3,1,0
developer_after_correct,org.apache.catalina.connector,OutputBuffer,recycle,17,2,0
developer_after_correct,org.apache.catalina.connector,OutputBuffer,clearEncoders,3,1,0
